operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,CashBox,CashBox_pkniyyjknd,,1909215953
Move_Component_New_Node,Inventory,New-Node_bttxqlffpj,,1177935908
Move_Operation_Component,productBarCodeScannedEvent,CashBoxController,,617321197
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_kbwrwdkshf,New-Node_cqtisvdxtx,804291396
UMLCloneNode,Printer,Printer_ruirheijfh,,1009665923
Move_Component_New_Node,DataStore,New-Node_sjcujdnevs,,1094951448
UMLCloneNode,CashDeskPC,CashDeskPC_bokbidibfg,,676213353
UMLCloneNode,Printer,Printer_uhvgbzhipa,,495915846
UMLCloneNode,StoreServer,StoreServer_bonidjkvxy,,584816830
Move_Operation_Component,scanProduct,AppStore,,314746465
Move_Component_New_Node,GUIStore,New-Node_rgkcsvhcvn,,767981663
UMLCloneNode,EnterpriseClient,EnterpriseClient_vdczmppsbg,,588336550
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_llxpmdqgvn,New-Node_gfvdglqwoo,633689129
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lsflxlmauw,New-Node_onyebaobov,577803239
UMLCloneNode,EnterpriseClient,EnterpriseClient_zhsmjgdppi,,347817064
Move_Operation_Component,enterOrderID,GUIReporting,,300008721
UMLCloneNode,EnterpriseServer,EnterpriseServer_gaofokbesu,,424045847
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_apoppnjlcq,New-Node_yzdvjkvgxj,572697025
Move_Operation_Component,getEnterpriseByID,AppStore,,206168195
UMLCloneNode,New-Node_yzdvjkvgxj,New-Node_yzdvjkvgxj_mdrjwnvbkm,,341574048
Move_Operation_New_Component_New_Node,stopSale,New-Component_fsfhlxvnno,New-Node_pkbbhfokvw,486321868
Move_Operation_Component,printRunningTotal,GUIReporting,,258136348
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gnhzpyqlvc,New-Node_vgrkrofulf,633891277
UMLCloneNode,EnterpriseClient,EnterpriseClient_ymdzfcwyif,,351828075
Move_Operation_New_Component_New_Node,getTransaction,New-Component_xnrzjjwwid,New-Node_ybzsgyzlwa,596463459
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_dzjrvrupxx,New-Node_gmhlilehvs,631488182
Move_Component_New_Node,Enterprise,New-Node_khpwyxohrt,,432064422
Move_Operation_New_Component_New_Node,createReport,New-Component_ybsmtzusxs,New-Node_ybqgrsojih,466214395
Move_Operation_Component,queryStockItem,CashDeskGUI,,187142542
Move_Component_New_Node,AppStore,New-Node_dtfykbeazl,,384459119
UMLCloneNode,LightDisplay,LightDisplay_arhkqdggqc,,410464061
UMLCloneNode,StoreServer,StoreServer_fyfdyxrryh,,362309037
Move_Operation_New_Component_New_Node,getTransaction,New-Component_euvpdjzfgb,New-Node_musosooyky,539252825
UMLCloneNode,CashDeskPC,CashDeskPC_typzuattza,,376166741
Move_Operation_Component,getTransaction,ScannerController,,283523561
UMLCloneNode,EnterpriseServer,EnterpriseServer_ehlhxqtewe,,404513783
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_sczqkbeejx,New-Node_hhcigosgnc,448996620
Move_Operation_New_Component_New_Node,createReport,New-Component_jqwgbapgam,New-Node_atdeurwqqw,494823739
UMLCloneNode,CashBox,CashBox_quaovrpfxx,,333555232
UMLCloneNode,New-Node_atdeurwqqw,New-Node_atdeurwqqw_wodicxzrzg,,332860340
UMLCloneNode,StoreServer,StoreServer_krwnmvvfgu,,303945613
Move_Operation_New_Component_New_Node,createReport,New-Component_ubgnblsxed,New-Node_xhdpahczif,494103950
Move_Component_New_Node,CashBoxController,New-Node_lcphrsgsma,,416778671
Move_Operation_Component,enterOrderID,ScannerController,,215413250
Move_Operation_New_Component_New_Node,createReport,New-Component_cpqoppjelf,New-Node_ycpmuqysmt,489029023
UMLCloneNode,Printer,Printer_avsmpdqpjq,,321947538
UMLCloneNode,EnterpriseServer,EnterpriseServer_suygfbdzec,,327071686
UMLCloneNode,CashDeskPC,CashDeskPC_szzisbaoro,,303907241
Move_Component_New_Node,Reporting,New-Node_dkanfjziae,,439770882
Move_Operation_Component,queryStockItem,GUIReporting,,282527543
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xmdjipqoha,New-Node_luiolgkdrv,560684000
UMLCloneNode,EnterpriseClient,EnterpriseClient_rupevenebg,,393273958
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_yhapzsprbm,New-Node_kpaipbtkmq,520806698
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,282086045
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_zootlvyiaw,New-Node_fyruwofhlo,611341876
UMLCloneNode,New-Node_fyruwofhlo,New-Node_fyruwofhlo_muwlrtajok,,400792966
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ajmmwezgez,New-Node_ghiorgeegf,614797786
Move_Component_New_Node,AppStore,New-Node_lpucbedeji,,400550402
Move_Operation_Component,getMeanTimeToDeliveryReport,New-Component_ajmmwezgez,,259884325
UMLCloneNode,LightDisplay,LightDisplay_aatchlnvzu,,325654768
Move_Operation_Component,getMeanTimeToDeliveryReport,GUIStore,,279678141
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_xmxsygknqy,New-Node_qipavpknjy,653574014
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_xfnhjlshll,New-Node_ycoemnqbwa,456529535
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_tsukpcgcec,New-Node_meqlilwkew,510518457
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_llxpmdqgvn,New-Node_gfvdglqwoo,504130760
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lsflxlmauw,New-Node_onyebaobov,446488849
UMLCloneNode,EnterpriseClient,EnterpriseClient_zhsmjgdppi,,295143278
Move_Operation_Component,enterOrderID,GUIReporting,,246127521
UMLCloneNode,CashBox,CashBox_pkniyyjknd,,405631710
Move_Component_New_Node,Inventory,New-Node_bttxqlffpj,,411713313
Move_Operation_Component,productBarCodeScannedEvent,CashBoxController,,205941371
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_kbwrwdkshf,New-Node_cqtisvdxtx,472201391
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_llxpmdqgvn,New-Node_gfvdglqwoo,618594094
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_lsflxlmauw,New-Node_onyebaobov,472625095
UMLCloneNode,EnterpriseClient,EnterpriseClient_zhsmjgdppi,,292606171
Move_Operation_Component,enterOrderID,GUIReporting,,173091235
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_tfjtxniysy,New-Node_esjmprugmu,481911868
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_apoppnjlcq,New-Node_yzdvjkvgxj,466423767
Move_Operation_Component,getEnterpriseByID,AppStore,,190330800
UMLCloneNode,New-Node_yzdvjkvgxj,New-Node_yzdvjkvgxj_mdrjwnvbkm,,386015118
Move_Operation_New_Component_New_Node,getTransaction,New-Component_xnrzjjwwid,New-Node_ybzsgyzlwa,590621264
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_dzjrvrupxx,New-Node_gmhlilehvs,497538619
Move_Component_New_Node,Enterprise,New-Node_khpwyxohrt,,427443207
Move_Operation_New_Component_New_Node,createReport,New-Component_ybsmtzusxs,New-Node_ybqgrsojih,651316720
Move_Operation_New_Component_New_Node,createReport,New-Component_cpqoppjelf,New-Node_ycpmuqysmt,636277291
UMLCloneNode,Printer,Printer_avsmpdqpjq,,401868674
UMLCloneNode,EnterpriseServer,EnterpriseServer_suygfbdzec,,409287324
UMLCloneNode,CashDeskPC,CashDeskPC_szzisbaoro,,349635944
UMLCloneNode,Printer,Printer_ruirheijfh,,405211481
Move_Component_New_Node,DataStore,New-Node_sjcujdnevs,,470200750
UMLCloneNode,CashDeskPC,CashDeskPC_bokbidibfg,,492675541
UMLCloneNode,Printer,Printer_uhvgbzhipa,,376723756
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ajmmwezgez,New-Node_ghiorgeegf,565008088
Move_Component_New_Node,AppStore,New-Node_lpucbedeji,,432237216
Move_Operation_Component,getMeanTimeToDeliveryReport,New-Component_ajmmwezgez,,237131633
UMLCloneNode,LightDisplay,LightDisplay_aatchlnvzu,,411986505
