operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,LightDisplay,LightDisplay_rriguynpah,,2011039867
Move_Component_New_Node,CashDeskApplication,New-Node_tqcnjkvjoo,,1181506326
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_aqtpurxphz,New-Node_xghprlopnk,801943399
UMLCloneNode,EnterpriseServer,EnterpriseServer_lnmsdyqscu,,716408350
Move_Operation_New_Component_New_Node,createReport,New-Component_bllwkpvntc,New-Node_hthcbesnbu,875879749
Move_Component_New_Node,CashBoxController,New-Node_rgwidhozec,,590337358
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_eqpoeyrdge,New-Node_qjxhtokhfw,672354632
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskGUI,,274491306
Move_Operation_Component,queryStockItem,Enterprise,,283715014
Move_Component_New_Node,Persistence,New-Node_cpdfhwqrtz,,485487585
UMLCloneNode,Printer,Printer_utjjykyrdj,,414757549
UMLCloneNode,New-Node_cpdfhwqrtz,New-Node_cpdfhwqrtz_jbtelrycqj,,380049508
Move_Operation_Component,enterOrderID,ScannerController,,342295074
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_qwjgnevleu,New-Node_kpxtbywusu,715423502
Move_Component_New_Node,Persistence,New-Node_saytsbbtxz,,550580028
UMLCloneNode,BarCodeScanner,BarCodeScanner_rrwimwimlh,,487542208
Move_Operation_Component,startSale,Inventory,,219256991
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_wbcgsdvztg,New-Node_mpkzzdvrsc,593298461
Move_Component_New_Node,GUIReporting,New-Node_flfiovcvcw,,436401439
Move_Operation_New_Component_New_Node,stopSale,New-Component_dpwekxaxvn,New-Node_iybefoifod,661688147
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_jrvboylogp,New-Node_mnpoulvjig,558422825
Move_Component_New_Node,GUIReporting,New-Node_whoqwhcfwt,,444546474
UMLCloneNode,BarCodeScanner,BarCodeScanner_arilnzpwke,,369685422
Move_Operation_Component,startSale,GUIReporting,,273315300
UMLCloneNode,CashBox,CashBox_djlcwxljoi,,415176905
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_pwxdvkufum,New-Node_ilkoeaelkn,579989572
UMLCloneNode,New-Node_ilkoeaelkn,New-Node_ilkoeaelkn_qxmsxupcjy,,334519912
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_gqckatkwns,New-Node_ilplsbfuvc,589864260
UMLCloneNode,BarCodeScanner,BarCodeScanner_wrwzogemek,,414965118
Move_Component_New_Node,ScannerController,New-Node_tneqokqxix,,393228053
UMLCloneNode,CashDeskPC,CashDeskPC_exbihrccsr,,338816871
UMLCloneNode,StoreServer,StoreServer_sferaietsp,,306197147
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_omvfukjwtp,New-Node_xafwzywraf,570025535
UMLCloneNode,LightDisplay,LightDisplay_icwjnuaogg,,335101082
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_oqeurzwlal,New-Node_gutvpagfrl,489394001
Move_Operation_Component,getTransactionContext,Reporting,,222314695
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_uasbjgfopv,New-Node_cgnlnbfzpd,600601927
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jxqmueylnw,New-Node_fntsdiqiad,557990766
UMLCloneNode,CashBox,CashBox_qfnwmldsyn,,402410092
UMLCloneNode,CashBox,CashBox_zkvsuanrtc,,400616869
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jeovvjmglx,New-Node_cmkdltujqh,498873879
Move_Component_New_Node,GUIReporting,New-Node_kqurmrkkkz,,380642389
UMLCloneNode,EnterpriseClient,EnterpriseClient_ddwzadburg,,349063948
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_yqaegndkcf,New-Node_baeqzcotfn,511931006
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_uqnitxscyk,New-Node_qfauyvhrci,506534696
