solID,operation,target,to,where
0,Move_Component_New_Node,Inventory,New-Node_scxcstlsie,
0,UMLCloneNode,LightDisplay,LightDisplay_crerglkdst,
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bppjvdtnsy,New-Node_rtqcgbgzsr
0,Move_Operation_Component,enterOrderID,Enterprise,
1,Move_Operation_Component,getMeanTimeToDelivery,CashBoxController,
1,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_vivrqigsep,New-Node_mounodlexe
1,Move_Component_New_Node,New-Component_vivrqigsep,New-Node_nlbgaogqub,
1,UMLCloneNode,EnterpriseClient,EnterpriseClient_kmiojrwjsf,
2,Move_Operation_Component,startSale,GUIReporting,
2,UMLCloneNode,EnterpriseClient,EnterpriseClient_gwydsmfarh,
2,UMLCloneNode,BarCodeScanner,BarCodeScanner_ottnpysfps,
2,UMLCloneNode,BarCodeScanner_ottnpysfps,BarCodeScanner_ottnpysfps_qtbncckbnz,
3,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_rklledzicj,New-Node_idqkfootzc
3,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_detyqcaexb,New-Node_sdnmgcfckh
3,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_tekakjruqn,New-Node_kltbzgwoda
3,UMLCloneNode,New-Node_idqkfootzc,New-Node_idqkfootzc_kcgxskpmwm,
4,Move_Operation_Component,printRunningTotal,Enterprise,
4,UMLCloneNode,BarCodeScanner,BarCodeScanner_uthzxtexpm,
4,Move_Component_New_Node,CashDeskGUI,New-Node_glboiwregn,
4,Move_Operation_New_Component_New_Node,getTransaction,New-Component_rvrqxjzlik,New-Node_idqowhiihk
5,Move_Operation_Component,getMeanTimeToDeliveryReport,GUIStore,
5,UMLCloneNode,EnterpriseClient,EnterpriseClient_tbnopmebmw,
5,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_bxzhyekkzq,New-Node_mhlrvklhyq
5,Move_Operation_New_Component_New_Node,startSale,New-Component_pdtbljrdse,New-Node_sxryyfpmld
6,Move_Operation_Component,stopSale,GUIStore,
6,Move_Operation_New_Component_New_Node,createReport,New-Component_dnreifaimk,New-Node_qtmzmkqaye
6,Move_Component_New_Node,CashDeskApplication,New-Node_omaqfxmybv,
6,UMLCloneNode,BarCodeScanner,BarCodeScanner_ydckvibmrx,
7,Move_Component_New_Node,GUIReporting,New-Node_enhgayzljn,
7,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_gqxsiwsuyv,New-Node_mqyzjkrpvz
7,Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,
7,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_spiyydeygj,New-Node_elpcnkaben
8,Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_vaxpktlfcd,New-Node_wlmravhopv
8,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_crmmqluugv,New-Node_xiaqtpyrci
8,Move_Component_New_Node,Inventory,New-Node_mbeuyeerol,
8,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_kizfwtyfhj,New-Node_exqezdllio
9,Move_Component_New_Node,Inventory,New-Node_nxnitzwbeh,
9,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_libmbxisfi,New-Node_ywvcjbpqpg
9,Move_Operation_Component,getMeanTimeToDeliveryReport,PrinterController,
9,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_nrabxclnwp,New-Node_efwaaevzhv
10,UMLCloneNode,EnterpriseServer,EnterpriseServer_dnfxpjpogn,
10,Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_bwdvgjssqo,New-Node_aenxtbgafw
10,Move_Component_New_Node,GUIStore,New-Node_khgnghnonf,
10,Move_Operation_Component,startSale,Persistence,
11,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ybsgztyxsq,New-Node_motdxjyriw
11,Move_Component_New_Node,ScannerController,New-Node_wmhulbtbcq,
11,Move_Operation_Component,getMeanTimeToDelivery,GUIStore,
11,UMLCloneNode,New-Node_wmhulbtbcq,New-Node_wmhulbtbcq_xxaykwzvmr,
12,UMLCloneNode,StoreServer,StoreServer_rdknfudhcm,
12,Move_Operation_New_Component_New_Node,getTransaction,New-Component_ikputvyqkj,New-Node_ovdybjzrrw
12,UMLCloneNode,New-Node_ovdybjzrrw,New-Node_ovdybjzrrw_ctviungjch,
12,UMLCloneNode,EnterpriseClient,EnterpriseClient_uraqkzpdum,
13,Move_Operation_New_Component_New_Node,createReport,New-Component_ziuujmelao,New-Node_dfoeqhogag
13,Move_Component_New_Node,PrinterController,New-Node_vmkerooxhh,
13,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_humzpyzxbq,New-Node_ctxkujeuvl
13,Move_Operation_Component,scanProduct,New-Component_humzpyzxbq,
14,Move_Operation_Component,getMeanTimeToDeliveryReport,Inventory,
14,Move_Component_New_Node,Persistence,New-Node_nklgisxtdh,
14,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_lneauquszp,New-Node_jesoutclit
14,Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_lgmvtxrfot,New-Node_uutnwojahi
15,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_iwtvnakyme,New-Node_byptlqqdia
15,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_znywgrkndv,New-Node_azvucmvdmb
15,Move_Component_New_Node,New-Component_iwtvnakyme,New-Node_djcjkfqfhu,
15,UMLCloneNode,LightDisplay,LightDisplay_bhxcxtsarv,
