operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,createReport,New-Component_wlyffryhgp,New-Node_wjdrqstdkm,3334945395
Move_Operation_Component,saleStartedEvent,CashBoxController,,2018386325
Move_Operation_New_Component_New_Node,scanProduct,New-Component_sustrvottv,New-Node_etdxtzbnpu,1812626276
UMLCloneNode,LightDisplay,LightDisplay_jmhxdjwyal,,657911976
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_bcjtfjntkc,New-Node_liivkmvwft,1084948072
Move_Operation_Component,getMeanTimeToDeliveryReport,DataStore,,458070497
UMLCloneNode,BarCodeScanner,BarCodeScanner_qyevnjxouq,,603059347
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_eyvxydqsfi,New-Node_hfefzwyynn,790349517
Move_Component_New_Node,Reporting,New-Node_oxztdgtiwo,,490673660
UMLCloneNode,Printer,Printer_dwcayyxjbr,,442395621
UMLCloneNode,EnterpriseServer,EnterpriseServer_ukevylgdac,,452331815
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ndldewwsjt,New-Node_czpdpirkhf,699163980
UMLCloneNode,CashDeskPC,CashDeskPC_eyqwdhrpcv,,480714192
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_izyrklqcjs,New-Node_uriwigbkkw,607283298
Move_Operation_Component,getEnterpriseByID,ScannerController,,267566029
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_igxtubvwjy,New-Node_enugjfdoii,734731822
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_npeaofnpms,New-Node_vdigyzfmxy,602100538
UMLCloneNode,CashBox,CashBox_yuoeuvrrty,,499050069
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_flieifwmsa,New-Node_tcmmzcixpw,634813107
Move_Component_New_Node,CashDeskGUI,New-Node_xwctslauwn,,490035845
UMLCloneNode,CashDeskPC,CashDeskPC_ycpbdvyqde,,383441789
Move_Operation_Component,queryOrderById,GUIStore,,275694813
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_mzjvcbmmva,New-Node_yvjtxrgfob,634900070
UMLCloneNode,StoreServer,StoreServer_piywfviupg,,373176488
Move_Component_New_Node,Enterprise,New-Node_lraslxvurq,,423899633
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ymwdagtbru,New-Node_mgidvzijmd,645819739
