operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_tjuzufmnyg,New-Node_vsgubvhoyc,3451729672
Move_Operation_Component,scanProduct,DataStore,,924954795
UMLCloneNode,EnterpriseServer,EnterpriseServer_zbeodoxwru,,1176354482
Move_Operation_New_Component_New_Node,startSale,New-Component_iqeeaejpbu,New-Node_bnvzoseyhz,1062392107
Move_Operation_New_Component_New_Node,createReport,New-Component_upqzpbrmup,New-Node_umjnrehjbj,879686897
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_vlcrairjzg,New-Node_slfpswtvwl,751949402
Move_Component_New_Node,PrinterController,New-Node_oxookmzcai,,504927894
Move_Operation_Component,getEnterpriseByID,GUIStore,,359245122
Move_Component_New_Node,GUIReporting,New-Node_jcipparkhl,,471581238
UMLCloneNode,Printer,Printer_wxityulggn,,359773473
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_lsxzhlozfn,New-Node_hrgqgqghfj,602572152
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_spbxfxuzpi,New-Node_lsltxvjtbl,603304996
UMLCloneNode,StoreServer,StoreServer_yyfripzqye,,330624457
UMLCloneNode,EnterpriseServer,EnterpriseServer_nqmgwucytr,,365659509
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xexislimvh,New-Node_buvudehoin,619849468
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dsnlyjtkzb,New-Node_ppqirfobpo,633500324
Move_Operation_Component,enterOrderID,ScannerController,,247361064
Move_Component_New_Node,Enterprise,New-Node_hshnlupyxt,,460946317
UMLCloneNode,CashDeskPC,CashDeskPC_wqjvlcaifa,,400409437
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_gzqfidjqyv,New-Node_mjupewcuoq,496792350
UMLCloneNode,CashBox,CashBox_jribundatz,,423013851
UMLCloneNode,CashDeskPC,CashDeskPC_efoenmdlix,,401989661
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,257747649
Move_Component_New_Node,CashDeskApplication,New-Node_sdkxtyhgcy,,419639505
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_fazqdoapgj,New-Node_fvarojzwxn,532178100
UMLCloneNode,CashDeskPC,CashDeskPC_ebajgvfiml,,401741234
UMLCloneNode,CashBox,CashBox_vuebcdacji,,393777422
Move_Operation_Component,getTransaction,CashDeskApplication,,237185705
Move_Component_New_Node,CashDeskGUI,New-Node_tqmtpfaelp,,387250974
Move_Operation_Component,getTransactionContext,Enterprise,,186360194
Move_Operation_New_Component_New_Node,getTransaction,New-Component_xztdytxuzu,New-Node_djmosctycr,476905070
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_titcoqisej,New-Node_bpfcnxhuiq,529669016
Move_Operation_Component,getProductWithStockItem,GUIReporting,,236914616
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_jjdnjobxif,New-Node_kyxvkgbiyb,499411211
UMLCloneNode,EnterpriseServer,EnterpriseServer_uefpcquiea,,338886799
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jktjhvvgmz,New-Node_eaaptffetb,479247523
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_iavytarieh,New-Node_budkgotaam,455446234
UMLCloneNode,Printer,Printer_vuxjjdgwbu,,295259947
Move_Operation_Component,rollInReceivedOrder,Inventory,,210297969
UMLCloneNode,LightDisplay,LightDisplay_owvomehwzw,,372465110
Move_Component_New_Node,GUIStore,New-Node_wyfvmnydkh,,433057825
Move_Operation_Component,printRunningTotal,ScannerController,,202859582
UMLCloneNode,New-Node_wyfvmnydkh,New-Node_wyfvmnydkh_ksdhnxebyb,,344053818
UMLCloneNode,EnterpriseClient,EnterpriseClient_eqospllixy,,344051112
Move_Component_New_Node,GUIStore,New-Node_afdsykztll,,446341472
Move_Operation_Component,getMeanTimeToDelivery,CashDeskApplication,,274273155
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_mcqwkzvnli,New-Node_kxhcpvzdvq,547892856
UMLCloneNode,LightDisplay,LightDisplay_yibzrycaka,,320011307
UMLCloneNode,LightDisplay,LightDisplay_gafuhbsrkt,,297089848
Move_Component_New_Node,CashDeskApplication,New-Node_anhdikogkp,,426971993
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ghizlgoqla,New-Node_ntnewkewul,514549015
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_nsddrossqz,New-Node_najrxebbgi,572554538
Move_Component_New_Node,Reporting,New-Node_fzjmstwzai,,454370527
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_btbbijgnda,New-Node_agbqslsbsy,536360582
UMLCloneNode,New-Node_agbqslsbsy,New-Node_agbqslsbsy_jkfwqodhvd,,453275835
UMLCloneNode,EnterpriseClient,EnterpriseClient_bogsxkopji,,357551687
Move_Component_New_Node,CashBoxController,New-Node_ugdxtwkoyn,,420670177
UMLCloneNode,LightDisplay,LightDisplay_jsoszqickt,,409246057
Move_Operation_Component,printRunningTotal,CashBoxController,,273154949
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_tyucslqgwo,New-Node_cbmpkwlgjp,497153397
Move_Operation_New_Component_New_Node,getTransaction,New-Component_moevrkbgev,New-Node_xcinytcolz,511256090
Move_Operation_New_Component_New_Node,getTransaction,New-Component_diggnrwfsk,New-Node_xecgmruopi,595982857
UMLCloneNode,StoreServer,StoreServer_dsprxmknsf,,378935814
Move_Operation_New_Component_New_Node,getTransaction,New-Component_ifwuzqzdin,New-Node_tzerjcbpof,485394068
Move_Operation_Component,getProductWithStockItem,GUIReporting,,253129350
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_jjdnjobxif,New-Node_kyxvkgbiyb,559672553
UMLCloneNode,EnterpriseServer,EnterpriseServer_uefpcquiea,,738635297
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jktjhvvgmz,New-Node_eaaptffetb,533008788
Move_Component_New_Node,CashBoxController,New-Node_ugdxtwkoyn,,481920445
UMLCloneNode,LightDisplay,LightDisplay_jsoszqickt,,411530299
Move_Operation_Component,printRunningTotal,CashBoxController,,230118403
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_tyucslqgwo,New-Node_cbmpkwlgjp,521926478
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_fazqdoapgj,New-Node_fvarojzwxn,524501877
UMLCloneNode,CashDeskPC,CashDeskPC_ebajgvfiml,,398274464
UMLCloneNode,CashBox,CashBox_vuebcdacji,,349321074
Move_Operation_Component,getTransaction,CashDeskApplication,,245166118
Move_Operation_Component,enterOrderID,ScannerController,,256974109
Move_Component_New_Node,Enterprise,New-Node_hshnlupyxt,,435162221
UMLCloneNode,CashDeskPC,CashDeskPC_wqjvlcaifa,,426826291
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_gzqfidjqyv,New-Node_mjupewcuoq,587791809
Move_Component_New_Node,DataStore,New-Node_npdxmsmjcl,,474873962
UMLCloneNode,EnterpriseServer,EnterpriseServer_nqmgwucytr,,427915853
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xexislimvh,New-Node_buvudehoin,591207083
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dsnlyjtkzb,New-Node_ppqirfobpo,617138205
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_iavytarieh,New-Node_budkgotaam,578562794
UMLCloneNode,Printer,Printer_vuxjjdgwbu,,403805595
Move_Operation_Component,rollInReceivedOrder,Inventory,,273203330
UMLCloneNode,LightDisplay,LightDisplay_owvomehwzw,,387602073
Move_Component_New_Node,GUIStore,New-Node_afdsykztll,,407646698
Move_Operation_Component,getMeanTimeToDelivery,CashDeskApplication,,246656714
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_mcqwkzvnli,New-Node_kxhcpvzdvq,638700194
UMLCloneNode,LightDisplay,LightDisplay_yibzrycaka,,395420783
Move_Component_New_Node,GUIStore,New-Node_afdsykztll,,416802716
Move_Operation_Component,getMeanTimeToDelivery,CashDeskApplication,,247927135
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_mcqwkzvnli,New-Node_kxhcpvzdvq,623942683
UMLCloneNode,LightDisplay,LightDisplay_yibzrycaka,,377591983
Move_Operation_Component,enterOrderID,ScannerController,,275592389
Move_Component_New_Node,Enterprise,New-Node_hshnlupyxt,,409771612
UMLCloneNode,CashDeskPC,CashDeskPC_wqjvlcaifa,,376707425
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_gzqfidjqyv,New-Node_mjupewcuoq,615489303
Move_Component_New_Node,CashBoxController,New-Node_ugdxtwkoyn,,510843838
UMLCloneNode,LightDisplay,LightDisplay_jsoszqickt,,413121533
Move_Operation_Component,printRunningTotal,CashBoxController,,266978197
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_tyucslqgwo,New-Node_cbmpkwlgjp,512655204
UMLCloneNode,CashBox,CashBox_jribundatz,,355922702
UMLCloneNode,CashDeskPC,CashDeskPC_efoenmdlix,,364235169
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,259840974
Move_Component_New_Node,CashDeskApplication,New-Node_sdkxtyhgcy,,383294706
UMLCloneNode,BarCodeScanner,BarCodeScanner_ajnbrvicnw,,426356148
UMLCloneNode,Printer,Printer_vuxjjdgwbu,,425560106
Move_Operation_Component,rollInReceivedOrder,Inventory,,280616219
UMLCloneNode,LightDisplay,LightDisplay_owvomehwzw,,386923851
UMLCloneNode,CashBox,CashBox_jribundatz,,421916794
UMLCloneNode,CashDeskPC,CashDeskPC_efoenmdlix,,445708936
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,307845836
Move_Component_New_Node,CashDeskApplication,New-Node_sdkxtyhgcy,,490959163
UMLCloneNode,StoreServer,StoreServer_yyfripzqye,,409264691
UMLCloneNode,EnterpriseServer,EnterpriseServer_nqmgwucytr,,402534812
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xexislimvh,New-Node_buvudehoin,604495929
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dsnlyjtkzb,New-Node_ppqirfobpo,602510587
Move_Operation_Component,getProductWithStockItem,GUIReporting,,243509913
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_jjdnjobxif,New-Node_kyxvkgbiyb,593104099
UMLCloneNode,EnterpriseServer,EnterpriseServer_uefpcquiea,,359050968
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jktjhvvgmz,New-Node_eaaptffetb,534315087
Move_Operation_Component,getMeanTimeToDeliveryReport,Persistence,,223136713
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_jjdnjobxif,New-Node_kyxvkgbiyb,616753192
UMLCloneNode,EnterpriseServer,EnterpriseServer_uefpcquiea,,371430119
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jktjhvvgmz,New-Node_eaaptffetb,566525553
Move_Operation_New_Component_New_Node,createReport,New-Component_upqzpbrmup,New-Node_umjnrehjbj,529437311
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_vlcrairjzg,New-Node_slfpswtvwl,540588660
Move_Component_New_Node,PrinterController,New-Node_oxookmzcai,,391328239
Move_Operation_Component,getEnterpriseByID,GUIStore,,208149481
UMLCloneNode,StoreServer,StoreServer_yyfripzqye,,432424477
UMLCloneNode,EnterpriseServer,EnterpriseServer_nqmgwucytr,,413211673
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xexislimvh,New-Node_buvudehoin,550935040
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dsnlyjtkzb,New-Node_ppqirfobpo,608476603
Move_Component_New_Node,GUIStore,New-Node_wyfvmnydkh,,484003009
Move_Operation_Component,printRunningTotal,ScannerController,,281738032
UMLCloneNode,New-Node_wyfvmnydkh,New-Node_wyfvmnydkh_ksdhnxebyb,,435090967
UMLCloneNode,EnterpriseClient,EnterpriseClient_eqospllixy,,413322460
Move_Operation_New_Component_New_Node,createReport,New-Component_upqzpbrmup,New-Node_umjnrehjbj,621862633
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_vlcrairjzg,New-Node_slfpswtvwl,575020131
Move_Component_New_Node,PrinterController,New-Node_oxookmzcai,,526494192
Move_Operation_Component,getEnterpriseByID,GUIStore,,282100151
