operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,EnterpriseServer,EnterpriseServer_nyzgyfyntj,,2358679800
UMLCloneNode,LightDisplay,LightDisplay_gkxifnvkgm,,1036631816
UMLCloneNode,EnterpriseClient,EnterpriseClient_qdxgevfnby,,599814672
UMLCloneNode,EnterpriseServer_nyzgyfyntj,EnterpriseServer_nyzgyfyntj_ambycsqzpa,,537655741
Move_Operation_New_Component_New_Node,getTransaction,New-Component_dvzxfqorqn,New-Node_ldmlkqivyg,1501908382
Move_Component_New_Node,ScannerController,New-Node_xgxqiemzzn,,991203185
UMLCloneNode,EnterpriseClient,EnterpriseClient_uksopzzegk,,734413041
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_pvaydhewor,New-Node_fvshkuedvi,731731212
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_sxxdxyltmw,New-Node_xutmqcmhqi,638355849
UMLCloneNode,New-Node_xutmqcmhqi,New-Node_xutmqcmhqi_eiwtxmbojb,,405265262
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_alhzcdzxwh,New-Node_yupvkkyrxn,629194681
Move_Operation_Component,startSale,GUIReporting,,372889246
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_twjbwtsjhd,New-Node_inbkyjoxee,508482991
Move_Component_New_Node,DataStore,New-Node_djkpfvfofq,,479210984
UMLCloneNode,New-Node_inbkyjoxee,New-Node_inbkyjoxee_gifdegezmp,,461787485
Move_Operation_Component,startSale,Persistence,,219115182
Move_Component_New_Node,DataStore,New-Node_ekiuzledio,,383341774
UMLCloneNode,StoreServer,StoreServer_hyoykavjav,,350821969
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_lthqqegqiz,New-Node_jrlnvgvpzt,559282882
UMLCloneNode,StoreServer,StoreServer_yqbwdstuqi,,357982485
Move_Component_New_Node,DataStore,New-Node_kfafkjihck,,432766759
UMLCloneNode,Printer,Printer_nkxgfwesoa,,377728580
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,278643781
UMLCloneNode,LightDisplay,LightDisplay_djouvygmre,,381121241
Move_Operation_New_Component_New_Node,createReport,New-Component_lnperxafqz,New-Node_kessfbblgy,497534953
Move_Component_New_Node,GUIReporting,New-Node_gobbktmbsk,,411274279
Move_Operation_New_Component_New_Node,startSale,New-Component_tlcoqjefrs,New-Node_eshcuugmsp,587253810
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_wznestwncf,New-Node_vvssdvoljg,625875488
Move_Operation_Component,getMeanTimeToDelivery,CashBoxController,,265830736
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ypbvnlarkh,New-Node_tkkkzvrsrw,536863195
UMLCloneNode,LightDisplay,LightDisplay_oksszuwooa,,346297755
Move_Component_New_Node,Persistence,New-Node_dkbbqntqsg,,422721684
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_wevmymibiz,New-Node_agrhhxldbj,474634202
Move_Operation_Component,enterOrderID,Inventory,,228650060
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_baxmfszlyk,New-Node_ewotdclbjz,445068265
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_wcihpjypgl,New-Node_novdhslxox,640766428
UMLCloneNode,BarCodeScanner,BarCodeScanner_hbdxcgbtup,,389240835
Move_Component_New_Node,Enterprise,New-Node_fjylfmuonf,,447798254
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_yhiugosdcc,New-Node_nahflzjrlo,511137959
UMLCloneNode,BarCodeScanner_hbdxcgbtup,BarCodeScanner_hbdxcgbtup_cruyyoffzy,,345193805
UMLCloneNode,CashDeskPC,CashDeskPC_wpimzlfinb,,342447155
Move_Operation_New_Component_New_Node,startSale,New-Component_avnapyspfk,New-Node_mzywsacstu,500881227
Move_Component_New_Node,AppStore,New-Node_kichvvwvas,,484519298
Move_Operation_Component,getEnterpriseByID,GUIStore,,203210149
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_byufhgoexu,New-Node_mxzcymykcm,516276905
Move_Component_New_Node,DataStore,New-Node_ljnajovcas,,409856561
