operation,target,to,where,exec_time(nanoSec)
Move_Operation_Component,saleStartedEvent,GUIStore,,2682448715
UMLCloneNode,StoreServer,StoreServer_qambrwiiim,,1223022023
Move_Operation_New_Component_New_Node,startSale,New-Component_dyzdocyaei,New-Node_vhzgfgrirj,2274435294
Move_Operation_New_Component_New_Node,getTransaction,New-Component_qojmtyiuxo,New-Node_dpotarbmdu,1453638006
Move_Operation_Component,getMeanTimeToDelivery,Reporting,,531948777
Move_Component_New_Node,CashBoxController,New-Node_nujdriwexf,,696849349
Move_Operation_New_Component_New_Node,createReport,New-Component_zlbrbfswvo,New-Node_rwnvtwcrsc,772738760
UMLCloneNode,StoreServer,StoreServer_kgkroftrlw,,542466070
Move_Operation_Component,stopSale,DataStore,,316035227
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_yjzjqgpdte,New-Node_rhdxiceiay,783342846
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_kxbhsylujb,New-Node_pkhxlnsand,682037921
Move_Component_New_Node,AppStore,New-Node_ejbyuzepar,,533417391
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_wijdmrvysf,New-Node_qbjlpbjqlv,701814349
Move_Component_New_Node,GUIStore,New-Node_arhfwyybvv,,643133711
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ziqrqfktfz,New-Node_ijkuhagdzb,605810766
UMLCloneNode,CashBox,CashBox_zkrsoyspqf,,470022923
UMLCloneNode,CashDeskPC,CashDeskPC_iqifaffdsh,,374394362
Move_Operation_Component,enterOrderID,ScannerController,,252379798
UMLCloneNode,Printer,Printer_cxnmmcdujr,,448946336
UMLCloneNode,BarCodeScanner,BarCodeScanner_xluecwtsml,,413658337
Move_Component_New_Node,DataStore,New-Node_oeyoscynxj,,496726952
Move_Operation_Component,rollInReceivedOrder,GUIStore,,290613782
UMLCloneNode,LightDisplay,LightDisplay_jevyjoommw,,437566645
UMLCloneNode,LightDisplay,LightDisplay_tzdlliusuu,,437658557
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,288711975
UMLCloneNode,LightDisplay,LightDisplay_owrzatkrao,,458743539
Move_Component_New_Node,DataStore,New-Node_wnrksxhmvv,,521939726
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_befrkooewm,New-Node_vmtasvzddm,512017759
Move_Component_New_Node,GUIStore,New-Node_rvptkacaqz,,485062768
Move_Operation_Component,queryStockItem,Reporting,,270948472
UMLCloneNode,StoreServer,StoreServer_cxrfpwopsd,,454036431
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ibdetixfmc,New-Node_laxbtsgend,462650566
Move_Operation_Component,queryStockItem,Inventory,,196449959
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wipnhnkhwr,New-Node_knjintejfs,543485593
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_fcoorxcfkm,New-Node_mrilajvjpl,615591649
Move_Component_New_Node,Inventory,New-Node_wpoecufjfm,,415197444
UMLCloneNode,EnterpriseServer,EnterpriseServer_remtpcknfl,,365211400
Move_Operation_Component,printRunningTotal,CashBoxController,,198715558
