operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,GUIReporting,New-Node_wfrutnqkfj,,1497383458
UMLCloneNode,EnterpriseClient,EnterpriseClient_bbzocrembd,,720413110
Move_Operation_New_Component_New_Node,startSale,New-Component_kaieezveir,New-Node_lhbywzsqbc,773969801
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tuvkoaicnk,New-Node_urdmygkngf,600125184
Move_Operation_Component,printRunningTotal,Persistence,,357144964
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_lqufchaeuv,New-Node_glzqoeceun,716889173
UMLCloneNode,BarCodeScanner,BarCodeScanner_ttbwfspqjt,,400723085
Move_Component_New_Node,AppStore,New-Node_opavoxxuqn,,370293990
Move_Component_New_Node,Inventory,New-Node_xfutzxfghu,,497558397
Move_Operation_Component,getMeanTimeToDelivery,GUIStore,,229497489
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_eohvanmjwd,New-Node_opaqujmlel,475094416
UMLCloneNode,EnterpriseClient,EnterpriseClient_ywyzvgibgh,,368048830
Move_Operation_Component,printRunningTotal,GUIStore,,284447293
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_udqttmhbuu,New-Node_eautpszgko,476952790
Move_Component_New_Node,AppStore,New-Node_mchxspajnm,,390967113
UMLCloneNode,CashBox,CashBox_cmjmjaeybz,,353054144
UMLCloneNode,Printer,Printer_efhrkurvzd,,341310725
Move_Operation_Component,getEnterpriseByID,Persistence,,227886949
Move_Component_New_Node,CashDeskApplication,New-Node_tgkacarykp,,456881545
UMLCloneNode,StoreServer,StoreServer_yctpmadihy,,330003703
Move_Component_New_Node,GUIStore,New-Node_wwexalbrhp,,336355392
Move_Operation_Component,getProductWithStockItem,GUIReporting,,235506897
Move_Operation_New_Component_New_Node,createReport,New-Component_oartolsgip,New-Node_swdgjdfcgz,580562533
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_slxoexwnhn,New-Node_lkdrfllrsj,595703473
UMLCloneNode,CashBox,CashBox_pztarxrkum,,305908343
UMLCloneNode,CashBox,CashBox_fhqhhlxnsb,,339687972
Move_Operation_Component,printRunningTotal,DataStore,,205031113
Move_Component_New_Node,Enterprise,New-Node_jvemybqhee,,313648356
UMLCloneNode,CashBox,CashBox_mqgprdohoq,,298190792
Move_Operation_Component,getTransaction,Inventory,,191430522
UMLCloneNode,CashBox,CashBox_btfvfmibng,,407617553
UMLCloneNode,CashBox_mqgprdohoq,CashBox_mqgprdohoq_kouokkonnz,,319507332
UMLCloneNode,CashDeskPC,CashDeskPC_groplysiba,,400825317
UMLCloneNode,LightDisplay,LightDisplay_qcibjcsrdn,,412261390
UMLCloneNode,EnterpriseServer,EnterpriseServer_kuasyswrfh,,470107915
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_jkxbzleoox,New-Node_etgiwmkdjg,629594881
