operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,Inventory,New-Node_gqbascsimt,,1421352185
UMLCloneNode,CashDeskPC,CashDeskPC_kvatkmvqcz,,736329364
UMLCloneNode,BarCodeScanner,BarCodeScanner_jtftemsymg,,499010980
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_zikpjbovwd,New-Node_llqwynqvmk,727462418
UMLCloneNode,Printer,Printer_azhuycistm,,1057758950
Move_Operation_Component,printRunningTotal,CashBoxController,,456356281
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lsnlezytrq,New-Node_vgmvetqnso,880310675
UMLCloneNode,New-Node_vgmvetqnso,New-Node_vgmvetqnso_oucqjkyhvt,,499932457
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_bdyzjwslgx,New-Node_vbrcvtwnzf,839593769
Move_Operation_Component,queryStockItem,CashDeskApplication,,420595217
UMLCloneNode,CashBox,CashBox_fbokktbwwl,,546795127
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_thkgpzdfgs,New-Node_inkuafhxnn,870168689
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_wgljiysbnu,New-Node_lduqiixsdq,655878664
Move_Operation_New_Component_New_Node,createReport,New-Component_qpstdufyiy,New-Node_ghtwoorbff,668850638
Move_Operation_Component,rollInReceivedOrder,GUIStore,,248560974
Move_Component_New_Node,GUIStore,New-Node_djlfgdapws,,463548315
Move_Operation_Component,getMeanTimeToDelivery,CashDeskApplication,,285138549
UMLCloneNode,Printer,Printer_rnarpznkte,,376435385
Move_Component_New_Node,CashDeskApplication,New-Node_daggrbkqyk,,457634447
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_xjxcgrohou,New-Node_qqipsmoqma,563521801
UMLCloneNode,EnterpriseClient,EnterpriseClient_rxwagjtxws,,399792691
Move_Component_New_Node,PrinterController,New-Node_hltzrimfiy,,394261199
Move_Operation_Component,getMeanTimeToDeliveryReport,CashBoxController,,257961530
UMLCloneNode,LightDisplay,LightDisplay_omkwelsvzf,,340580165
UMLCloneNode,EnterpriseServer,EnterpriseServer_nhckhntulm,,356041826
