operation,target,to,where,exec_time(nanoSec)
Move_Operation_Component,getEnterpriseByID,PrinterController,,1898697632
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ciyauxlikt,New-Node_fqxsxcrxrh,1875694510
Move_Component_New_Node,Persistence,New-Node_nglrirflsx,,873721491
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wojrsbvtdu,New-Node_wgpchrbvgr,924861811
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,757266732
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,877750926
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,674714994
Move_Operation_Component,enterOrderID,Enterprise,,283324377
Move_Component_New_Node,DataStore,New-Node_prlkhmtsbr,,481652321
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_kydsojvmlh,New-Node_ezfdsikwsm,566991426
Move_Operation_New_Component_New_Node,stopSale,New-Component_ekrvlqjovp,New-Node_eaqmagehgp,647504232
UMLCloneNode,New-Node_arqcwwpffv,New-Node_arqcwwpffv_oxgojinygi,,240408037
Move_Component_New_Node,Enterprise,New-Node_vfkgabvhmz,,474142541
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghpequuifi,New-Node_dfihdfnyos,541934454
UMLCloneNode,New-Node_dfihdfnyos,New-Node_dfihdfnyos_pijkfawsmn,,436400402
UMLCloneNode,New-Node_vfkgabvhmz,New-Node_vfkgabvhmz_bkyfoifsxm,,427878453
UMLCloneNode,EnterpriseServer,EnterpriseServer_mvmtsnpsce,,427048768
UMLCloneNode,Printer,Printer_txejwigzih,,416314741
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lckanuuyam,New-Node_fkdunuyhcc,659810697
Move_Operation_New_Component_New_Node,startSale,New-Component_iholmvdfqr,New-Node_faohplmfwc,569355029
UMLCloneNode,Printer,Printer_vrkqutxviq,,412780704
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_huxlnboihf,New-Node_uuwmqiltfd,578761446
Move_Operation_Component,createReport,GUIStore,,219820595
UMLCloneNode,New-Node_uuwmqiltfd,New-Node_uuwmqiltfd_srwfuzswns,,317936617
Move_Component_New_Node,AppStore,New-Node_sgodyosdqs,,406317505
UMLCloneNode,CashBox,CashBox_fktncwmuex,,351850968
Move_Operation_Component,stopSale,Persistence,,193941810
UMLCloneNode,Printer,Printer_iggyanrwmf,,347635314
Move_Operation_New_Component_New_Node,createReport,New-Component_gsyiqiuwnm,New-Node_wtzuocgzlf,611862282
UMLCloneNode,LightDisplay,LightDisplay_gzinxtvuwh,,426621306
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gfxeygwaph,New-Node_iigbeyxreg,607442124
UMLCloneNode,CashBox,CashBox_pztxiqtxim,,346032778
Move_Operation_Component,getMeanTimeToDelivery,PrinterController,,265743042
Move_Component_New_Node,CashDeskGUI,New-Node_tvyzntzsmq,,417013431
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_euhkfstptf,New-Node_ospjfeqgzn,544706842
UMLCloneNode,EnterpriseClient,EnterpriseClient_ohdagqrieo,,371127633
Move_Component_New_Node,Inventory,New-Node_xfkfuvjztt,,373129336
Move_Operation_Component,getProductWithStockItem,PrinterController,,212375684
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_foehdqylcm,New-Node_fbqfeviubs,514917275
UMLCloneNode,CashDeskPC,CashDeskPC_cysigkqwtr,,361060276
UMLCloneNode,EnterpriseServer,EnterpriseServer_jxchtmcdtw,,340990273
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_apbbkmafij,New-Node_zkxofvzbhg,474482268
Move_Component_New_Node,GUIReporting,New-Node_orikmxocqs,,373523385
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ijaeqmllsg,New-Node_dtoxzbqjjs,439931544
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_aclxdptjdw,New-Node_iebmvbvpum,471164016
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_nxdtijsvvc,New-Node_jebnwpfbav,637533447
UMLCloneNode,EnterpriseServer,EnterpriseServer_kfbdxuwbsw,,407768225
UMLCloneNode,New-Node_jebnwpfbav,New-Node_jebnwpfbav_aabxahcusw,,367282352
UMLCloneNode,BarCodeScanner,BarCodeScanner_dblfgywoht,,364470440
UMLCloneNode,BarCodeScanner,BarCodeScanner_yrbvhtupxq,,356720358
Move_Operation_New_Component_New_Node,scanProduct,New-Component_ksxgdfwrml,New-Node_ovvhdpmnpl,468510881
Move_Operation_Component,getTransaction,AppStore,,209460048
Move_Component_New_Node,AppStore,New-Node_uqqqxylali,,435766483
UMLCloneNode,LightDisplay,LightDisplay_eggimkqmcq,,329384883
Move_Operation_Component,queryStockItem,Inventory,,271056734
Move_Operation_New_Component_New_Node,createReport,New-Component_bmsklfkmih,New-Node_ktbxyttwdh,588624760
UMLCloneNode,Printer,Printer_imwhqlphrv,,372912960
UMLCloneNode,CashBox,CashBox_uzlsxolbsw,,357264578
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ejmugbgzsw,New-Node_bmizgcpntt,528696913
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_lpxtjdcucd,New-Node_dfhzgxiune,455567201
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,313454623
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,437685011
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,332889604
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,382944310
Move_Component_New_Node,GUIStore,New-Node_mvayjckujg,,509040636
UMLCloneNode,BarCodeScanner,BarCodeScanner_yrbvhtupxq,,599580964
Move_Operation_New_Component_New_Node,scanProduct,New-Component_ksxgdfwrml,New-Node_ovvhdpmnpl,726378065
Move_Operation_Component,getTransaction,AppStore,,280851871
UMLCloneNode,LightDisplay,LightDisplay_cqlecujatb,,441048808
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_huxlnboihf,New-Node_uuwmqiltfd,619940529
Move_Operation_Component,createReport,GUIStore,,247855181
UMLCloneNode,New-Node_uuwmqiltfd,New-Node_uuwmqiltfd_srwfuzswns,,420048652
UMLCloneNode,Printer,Printer_vrkqutxviq,,410415058
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_huxlnboihf,New-Node_uuwmqiltfd,646866467
Move_Operation_Component,createReport,GUIStore,,260435770
UMLCloneNode,New-Node_uuwmqiltfd,New-Node_uuwmqiltfd_srwfuzswns,,406225713
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,629928947
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,585119077
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,542374229
Move_Operation_Component,enterOrderID,Enterprise,,431502829
Move_Component_New_Node,Enterprise,New-Node_vfkgabvhmz,,445092270
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghpequuifi,New-Node_dfihdfnyos,573316056
UMLCloneNode,New-Node_dfihdfnyos,New-Node_dfihdfnyos_pijkfawsmn,,405914780
UMLCloneNode,New-Node_vfkgabvhmz,New-Node_vfkgabvhmz_bkyfoifsxm,,361565824
UMLCloneNode,StoreServer,StoreServer_ohnlsvhvwc,,426473569
UMLCloneNode,LightDisplay,LightDisplay_gzinxtvuwh,,440125176
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gfxeygwaph,New-Node_iigbeyxreg,587544845
UMLCloneNode,CashBox,CashBox_pztxiqtxim,,372047587
Move_Operation_Component,getMeanTimeToDelivery,PrinterController,,205982197
Move_Component_New_Node,CashDeskGUI,New-Node_tvyzntzsmq,,354287626
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_euhkfstptf,New-Node_ospjfeqgzn,586085980
UMLCloneNode,EnterpriseClient,EnterpriseClient_ohdagqrieo,,429925091
Move_Component_New_Node,AppStore,New-Node_sgodyosdqs,,497464781
UMLCloneNode,CashBox,CashBox_fktncwmuex,,399238552
Move_Operation_Component,stopSale,Persistence,,250511812
UMLCloneNode,Printer,Printer_iggyanrwmf,,407991364
Move_Operation_Component,getEnterpriseByID,PrinterController,,213717270
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ciyauxlikt,New-Node_fqxsxcrxrh,515010500
Move_Component_New_Node,Persistence,New-Node_nglrirflsx,,510656636
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wojrsbvtdu,New-Node_wgpchrbvgr,646049645
UMLCloneNode,CashDeskPC,CashDeskPC_uakuaxkgry,,556272609
UMLCloneNode,Printer,Printer_txejwigzih,,417063956
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lckanuuyam,New-Node_fkdunuyhcc,653199141
Move_Operation_New_Component_New_Node,startSale,New-Component_iholmvdfqr,New-Node_faohplmfwc,531105860
Move_Operation_Component,getMeanTimeToDelivery,PrinterController,,287954680
Move_Component_New_Node,CashDeskGUI,New-Node_tvyzntzsmq,,419465488
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_euhkfstptf,New-Node_ospjfeqgzn,596530124
UMLCloneNode,EnterpriseClient,EnterpriseClient_ohdagqrieo,,440391225
UMLCloneNode,EnterpriseServer,EnterpriseServer_jxchtmcdtw,,431508028
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_apbbkmafij,New-Node_zkxofvzbhg,558259945
Move_Component_New_Node,GUIReporting,New-Node_orikmxocqs,,447745915
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ijaeqmllsg,New-Node_dtoxzbqjjs,617877411
Move_Component_New_Node,AppStore,New-Node_sgodyosdqs,,428727855
UMLCloneNode,CashBox,CashBox_fktncwmuex,,358480940
Move_Operation_Component,stopSale,Persistence,,242086795
UMLCloneNode,Printer,Printer_iggyanrwmf,,394228217
Move_Component_New_Node,AppStore,New-Node_sgodyosdqs,,448621607
UMLCloneNode,CashBox,CashBox_fktncwmuex,,393966507
Move_Operation_Component,stopSale,Persistence,,267373568
UMLCloneNode,Printer,Printer_iggyanrwmf,,360605863
Move_Operation_Component,createReport,Inventory,,325235974
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghpequuifi,New-Node_dfihdfnyos,594510125
UMLCloneNode,New-Node_dfihdfnyos,New-Node_dfihdfnyos_pijkfawsmn,,339259047
UMLCloneNode,New-Node_vfkgabvhmz,New-Node_vfkgabvhmz_bkyfoifsxm,,190156402
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_aclxdptjdw,New-Node_iebmvbvpum,498389835
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_nxdtijsvvc,New-Node_jebnwpfbav,415939677
UMLCloneNode,EnterpriseServer,EnterpriseServer_kfbdxuwbsw,,349814619
UMLCloneNode,New-Node_jebnwpfbav,New-Node_jebnwpfbav_aabxahcusw,,329791114
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,752217525
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,700375969
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,538141873
Move_Operation_Component,enterOrderID,Enterprise,,305275096
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,428098946
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,688977176
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,512102187
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,475026538
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,414525325
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,699601227
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,406424346
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,434879961
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,648644080
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,601350081
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,551938732
Move_Operation_Component,enterOrderID,Enterprise,,256850838
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,495229650
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,560584654
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,484657045
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,541207681
Move_Component_New_Node,DataStore,New-Node_prlkhmtsbr,,599846111
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_kydsojvmlh,New-Node_ezfdsikwsm,723850174
Move_Operation_New_Component_New_Node,stopSale,New-Component_ekrvlqjovp,New-Node_eaqmagehgp,653696773
UMLCloneNode,New-Node_arqcwwpffv,New-Node_arqcwwpffv_oxgojinygi,,238713500
Move_Operation_Component,getMeanTimeToDelivery,PrinterController,,316164865
Move_Component_New_Node,CashDeskGUI,New-Node_tvyzntzsmq,,503937127
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_euhkfstptf,New-Node_ospjfeqgzn,564209551
UMLCloneNode,EnterpriseClient,EnterpriseClient_ohdagqrieo,,408220764
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,560324256
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,714889954
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,462248739
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,522603307
Move_Operation_Component,getMeanTimeToDelivery,PrinterController,,356666427
Move_Component_New_Node,CashDeskGUI,New-Node_tvyzntzsmq,,560513981
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_euhkfstptf,New-Node_ospjfeqgzn,677637684
UMLCloneNode,EnterpriseClient,EnterpriseClient_ohdagqrieo,,491123090
UMLCloneNode,EnterpriseServer,EnterpriseServer_mvmtsnpsce,,441832998
UMLCloneNode,Printer,Printer_txejwigzih,,504670341
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lckanuuyam,New-Node_fkdunuyhcc,685279804
Move_Operation_New_Component_New_Node,startSale,New-Component_iholmvdfqr,New-Node_faohplmfwc,718552841
UMLCloneNode,EnterpriseServer,EnterpriseServer_tfesvutipy,,490914859
UMLCloneNode,Printer,Printer_txejwigzih,,476403911
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lckanuuyam,New-Node_fkdunuyhcc,657356416
Move_Operation_New_Component_New_Node,startSale,New-Component_iholmvdfqr,New-Node_faohplmfwc,617628073
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,670324281
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,614762270
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,665718425
Move_Operation_Component,enterOrderID,Enterprise,,294663238
Move_Operation_Component,createReport,Inventory,,304045851
Move_Component_New_Node,DataStore,New-Node_lhhktzqmyo,,554552232
UMLCloneNode,New-Node_dfihdfnyos,New-Node_dfihdfnyos_pijkfawsmn,,259325819
UMLCloneNode,New-Node_vfkgabvhmz,New-Node_vfkgabvhmz_bkyfoifsxm,,236541777
UMLCloneNode,CashBox,CashBox_exoaqrypcx,,472531239
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,628700685
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,653046464
Move_Operation_Component,enterOrderID,Enterprise,,219565366
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,484213905
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,680774375
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,468316726
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,411240075
Move_Operation_Component,createReport,Inventory,,268984859
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghpequuifi,New-Node_dfihdfnyos,643170546
UMLCloneNode,New-Node_dfihdfnyos,New-Node_dfihdfnyos_pijkfawsmn,,353221157
UMLCloneNode,New-Node_vfkgabvhmz,New-Node_vfkgabvhmz_bkyfoifsxm,,176958005
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,380945582
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,709407414
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,455195264
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,397078231
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,445898010
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,725789341
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,424061005
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,468427605
Move_Component_New_Node,CashDeskApplication,New-Node_ynjgflbhrl,,572404937
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,728019833
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,726018961
Move_Operation_Component,enterOrderID,Enterprise,,268304524
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,735709000
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,695733414
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,671970487
Move_Operation_Component,enterOrderID,Enterprise,,267956401
UMLCloneNode,EnterpriseServer,EnterpriseServer_tfesvutipy,,530139197
UMLCloneNode,Printer,Printer_txejwigzih,,372151552
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lckanuuyam,New-Node_fkdunuyhcc,562726620
Move_Operation_New_Component_New_Node,startSale,New-Component_iholmvdfqr,New-Node_faohplmfwc,705719239
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,515417423
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,598974627
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,373021203
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,432387267
UMLCloneNode,CashBox,CashBox_exoaqrypcx,,480795074
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,662136649
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,617535179
Move_Operation_Component,enterOrderID,Enterprise,,299628458
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,507259757
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,650545715
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,474714974
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,533057239
UMLCloneNode,CashBox,CashBox_exoaqrypcx,,477377015
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,668532661
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,586232755
Move_Operation_Component,enterOrderID,Enterprise,,307062688
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,718261837
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,631202696
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,564436776
Move_Operation_Component,enterOrderID,Enterprise,,283527368
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,635355312
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,554238504
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,605607103
Move_Operation_Component,enterOrderID,Enterprise,,239959626
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,549557858
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wumrtewcxc,New-Node_mppjnnltxa,680594418
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zdjyamfcxk,New-Node_maoojpxpni,664791807
Move_Operation_Component,enterOrderID,Enterprise,,274679558
UMLCloneNode,StoreServer,StoreServer_wvsfcdnsgy,,387240676
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_gjxkzgrdpd,New-Node_cvdssifzcr,497854241
UMLCloneNode,New-Node_cvdssifzcr,New-Node_cvdssifzcr_ixpcafmqoo,,419502027
Move_Component_New_Node,CashBoxController,New-Node_ekkflgvwqd,,487464620
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ipjoojdcxw,New-Node_lllnougtxa,622499697
