operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_eyxxbpeqjl,New-Node_tvogxtffyk,2229091127
UMLCloneNode,LightDisplay,LightDisplay_zgdcdexibt,,896913506
Move_Operation_Component,productBarCodeScannedEvent,Inventory,,653358607
UMLCloneNode,StoreServer,StoreServer_lrvgjcgtcw,,573373955
UMLCloneNode,CashDeskPC,CashDeskPC_tuntbfacgf,,748385108
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_yivsjxiykp,New-Node_apkcssacwe,707392531
UMLCloneNode,LightDisplay,LightDisplay_nxhbbumonr,,394252755
UMLCloneNode,LightDisplay_nxhbbumonr,LightDisplay_nxhbbumonr_scrcpttiri,,375966771
Move_Operation_Component,rollInReceivedOrder,Inventory,,211733771
Move_Component_New_Node,Enterprise,New-Node_dwxgfnukva,,468669254
Move_Operation_New_Component_New_Node,scanProduct,New-Component_mdmrsqyaat,New-Node_baxaopykqk,621046589
UMLCloneNode,Printer,Printer_cwlamzyrpb,,375496439
UMLCloneNode,CashDeskPC,CashDeskPC_xfujtrihln,,357537800
Move_Component_New_Node,CashDeskGUI,New-Node_eedhbkypeu,,458775689
Move_Operation_Component,saleStartedEvent,Reporting,,276694799
UMLCloneNode,EnterpriseClient,EnterpriseClient_azlvdfljqm,,355519285
UMLCloneNode,CashBox,CashBox_ewzwcuvrjb,,420369082
UMLCloneNode,CashBox_ewzwcuvrjb,CashBox_ewzwcuvrjb_pablpopvcw,,412501438
UMLCloneNode,EnterpriseServer,EnterpriseServer_rzkvsbqblr,,431625572
Move_Operation_Component,printRunningTotal,DataStore,,221918061
Move_Component_New_Node,CashDeskApplication,New-Node_yunxaysvrc,,488239917
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_xxdlidbmrl,New-Node_labbexromy,658272472
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ppeahagnow,New-Node_ylmpfsqpwt,523880035
Move_Operation_Component,enterOrderID,CashDeskApplication,,246103237
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_cfemzetrou,New-Node_mjostrmcfi,516438269
UMLCloneNode,EnterpriseClient,EnterpriseClient_ksupxnlquc,,341748629
Move_Operation_Component,getProductWithStockItem,CashBoxController,,279940425
UMLCloneNode,BarCodeScanner,BarCodeScanner_ylygcqnwhs,,424894099
UMLCloneNode,EnterpriseClient,EnterpriseClient_gndfmslkic,,407396905
Move_Component_New_Node,Enterprise,New-Node_muxqnfaoua,,469787000
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_vlzwjwjmav,New-Node_dbpwcnqowl,534803080
Move_Operation_Component,enterOrderID,New-Component_vlzwjwjmav,,240016162
Move_Operation_Component,saleStartedEvent,AppStore,,265234316
UMLCloneNode,StoreServer,StoreServer_rfeexvyuqc,,424429688
UMLCloneNode,EnterpriseClient,EnterpriseClient_ofdrtiliep,,456468071
Move_Component_New_Node,PrinterController,New-Node_hqmgydnasz,,464425155
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_uuijbbqazo,New-Node_ciehedhthe,552821131
UMLCloneNode,EnterpriseClient,EnterpriseClient_seopmushgq,,349530413
Move_Component_New_Node,Persistence,New-Node_giyrqcpcdd,,475683869
Move_Operation_Component,createReport,GUIStore,,278320858
Move_Component_New_Node,ScannerController,New-Node_vliwhstfpm,,439973939
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_fioovcyaxc,New-Node_kdtdkoqvfv,455494957
Move_Operation_Component,printRunningTotal,DataStore,,208248946
UMLCloneNode,StoreServer,StoreServer_vthwzbcnbq,,336514353
Move_Operation_Component,enterOrderID,GUIReporting,,216305396
Move_Component_New_Node,Persistence,New-Node_gkslwanxkc,,345608658
UMLCloneNode,BarCodeScanner,BarCodeScanner_tttrdmxjhq,,350900752
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qpatzbjfrv,New-Node_uawaagdllr,509376064
Move_Component_New_Node,GUIStore,New-Node_upmgrgaubk,,487518734
Move_Operation_Component,saleStartedEvent,Inventory,,227886454
Move_Operation_New_Component_New_Node,scanProduct,New-Component_smdrbwhhps,New-Node_tkrveafaia,546985306
UMLCloneNode,CashBox,CashBox_ppfkqxkked,,418837991
UMLCloneNode,LightDisplay,LightDisplay_adfjaqymho,,354764478
UMLCloneNode,StoreServer,StoreServer_htamhhnryn,,348247066
Move_Component_New_Node,Enterprise,New-Node_opivtynqux,,462191796
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,235747056
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_wehjpgphrr,New-Node_wdgoayswmh,490769309
Move_Component_New_Node,AppStore,New-Node_unoecughoo,,381925276
Move_Operation_Component,getTransaction,PrinterController,,261069044
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_iencctcjsl,New-Node_gvigpwytmu,593764164
Move_Operation_Component,saleStartedEvent,Inventory,,232352850
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_cnfqbfkrig,New-Node_gfuajinzsq,498901341
UMLCloneNode,StoreServer,StoreServer_xddbqcvfoj,,379815188
Move_Component_New_Node,Inventory,New-Node_bjcegfgovb,,380023239
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_uuijbbqazo,New-Node_ciehedhthe,611281817
UMLCloneNode,EnterpriseClient,EnterpriseClient_seopmushgq,,435801544
Move_Component_New_Node,Persistence,New-Node_giyrqcpcdd,,680616595
Move_Operation_Component,createReport,GUIStore,,318934284
Move_Operation_Component,enterOrderID,GUIReporting,,289131973
Move_Component_New_Node,Persistence,New-Node_gkslwanxkc,,456745873
UMLCloneNode,BarCodeScanner,BarCodeScanner_tttrdmxjhq,,417671223
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qpatzbjfrv,New-Node_uawaagdllr,616837626
Move_Operation_Component,enterOrderID,GUIReporting,,308915865
Move_Component_New_Node,Persistence,New-Node_gkslwanxkc,,486515072
UMLCloneNode,BarCodeScanner,BarCodeScanner_tttrdmxjhq,,424493107
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qpatzbjfrv,New-Node_uawaagdllr,565977363
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_eyxxbpeqjl,New-Node_tvogxtffyk,741531365
UMLCloneNode,LightDisplay,LightDisplay_zgdcdexibt,,509528390
Move_Operation_Component,productBarCodeScannedEvent,Inventory,,344309050
UMLCloneNode,StoreServer,StoreServer_lrvgjcgtcw,,455686987
UMLCloneNode,CashDeskPC,CashDeskPC_tuntbfacgf,,547236798
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_yivsjxiykp,New-Node_apkcssacwe,655977438
UMLCloneNode,LightDisplay,LightDisplay_nxhbbumonr,,411380956
UMLCloneNode,LightDisplay_nxhbbumonr,LightDisplay_nxhbbumonr_scrcpttiri,,421248241
Move_Operation_Component,saleStartedEvent,Inventory,,291671235
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_cnfqbfkrig,New-Node_gfuajinzsq,577532473
UMLCloneNode,StoreServer,StoreServer_xddbqcvfoj,,415868782
Move_Component_New_Node,Inventory,New-Node_bjcegfgovb,,471795606
Move_Operation_Component,saleStartedEvent,AppStore,,300893200
UMLCloneNode,StoreServer,StoreServer_rfeexvyuqc,,416858459
UMLCloneNode,EnterpriseClient,EnterpriseClient_ofdrtiliep,,384799055
Move_Component_New_Node,PrinterController,New-Node_hqmgydnasz,,507791723
UMLCloneNode,CashDeskPC,CashDeskPC_tuntbfacgf,,432628113
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_yivsjxiykp,New-Node_apkcssacwe,554776437
