operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,CashBox,CashBox_nbgnshghhc,,1611016285
UMLCloneNode,CashDeskPC,CashDeskPC_wtgphubjad,,1020582132
Move_Operation_Component,getTransactionContext,PrinterController,,530114391
UMLCloneNode,LightDisplay,LightDisplay_vvmwqrdrug,,1017807800
Move_Operation_Component,queryStockItem,Reporting,,663240027
Move_Component_New_Node,AppStore,New-Node_cfovaaxazb,,1406838842
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_egdzxmvsvq,New-Node_zblgshivqx,1181836211
Move_Operation_New_Component_New_Node,scanProduct,New-Component_hantihambx,New-Node_cfgegzvysi,1126370470
Move_Component_New_Node,Reporting,New-Node_hmthlcbxbo,,541580740
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,300232551
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_vprwfwboxz,New-Node_fggxuawtlx,884626809
UMLCloneNode,CashDeskPC,CashDeskPC_pnkaiulfyp,,469862676
Move_Component_New_Node,GUIStore,New-Node_wyzidtliyh,,461482232
UMLCloneNode,Printer,Printer_jrfrbgmzri,,439424964
UMLCloneNode,Printer,Printer_kzrgbpmyhi,,474463132
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_judzsfbuhb,New-Node_hynovfyksz,636108074
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_snzsxbjmjg,New-Node_czywjfnlbe,592001722
UMLCloneNode,LightDisplay,LightDisplay_ojxhtpvrlq,,369706177
Move_Operation_Component,enterOrderID,Inventory,,278669038
UMLCloneNode,EnterpriseClient,EnterpriseClient_pbjgkjacmf,,421724534
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zprjwkesmi,New-Node_qbvjcmysmo,528960768
Move_Operation_Component,queryOrderById,CashDeskGUI,,218471525
UMLCloneNode,BarCodeScanner,BarCodeScanner_uwludwoyqf,,442333106
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_twrtfzgrsl,New-Node_dzpaxrmqjm,599871268
Move_Operation_Component,getTransaction,GUIStore,,183921843
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ycvrkxxeqa,New-Node_voccydzpph,455996346
Move_Component_New_Node,Enterprise,New-Node_coddjqdcwz,,468716175
UMLCloneNode,Printer,Printer_kybijcnkrx,,339261001
Move_Component_New_Node,AppStore,New-Node_znoshqssdm,,438521539
UMLCloneNode,New-Node_znoshqssdm,New-Node_znoshqssdm_lqmgnqzlba,,318343650
UMLCloneNode,BarCodeScanner,BarCodeScanner_rtmpylidou,,431717221
UMLCloneNode,New-Node_znoshqssdm,New-Node_znoshqssdm_prbfpxbjkq,,307158407
Move_Operation_Component,rollInReceivedOrder,CashDeskApplication,,237598088
Move_Component_New_Node,Persistence,New-Node_fviojamofc,,384368640
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mrnjaklidu,New-Node_nckfvohlyw,535411873
UMLCloneNode,StoreServer,StoreServer_ynelzqizpp,,319525166
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_igpdcmprmq,New-Node_pqetiezfag,519193333
Move_Component_New_Node,AppStore,New-Node_kslulzadij,,375445760
UMLCloneNode,StoreServer,StoreServer_obpysaseot,,411899462
Move_Operation_Component,getMeanTimeToDelivery,GUIStore,,228974138
UMLCloneNode,EnterpriseClient,EnterpriseClient_fpsewjqwbw,,371158390
Move_Operation_Component,queryStockItem,Reporting,,201742557
UMLCloneNode,EnterpriseClient,EnterpriseClient_eakyxgbzir,,387760430
Move_Operation_New_Component_New_Node,createReport,New-Component_htyyognywk,New-Node_vblelnvboz,417033017
UMLCloneNode,LightDisplay,LightDisplay_qrndwwmefi,,359820782
Move_Operation_Component,queryOrderById,GUIReporting,,215519129
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ozymmefoym,New-Node_cbtpavkyss,488339431
Move_Component_New_Node,PrinterController,New-Node_rbihskvsmt,,366622616
Move_Component_New_Node,PrinterController,New-Node_biyyyldkvv,,477811820
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_qmivtanuzt,New-Node_hdgvfdfdek,583548783
Move_Operation_Component,getEnterpriseByID,GUIStore,,286650213
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_hyfigruxos,New-Node_qmeehuxmxn,606249438
UMLCloneNode,CashBox,CashBox_izwryzynba,,297443321
Move_Component_New_Node,DataStore,New-Node_yeksvsjedj,,394165409
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_tzpdwbpysu,New-Node_jfkpmablxl,521622177
Move_Operation_Component,stopSale,Reporting,,257597958
Move_Component_New_Node,PrinterController,New-Node_eznnuznayn,,426581952
Move_Operation_Component,saleStartedEvent,CashDeskGUI,,206326592
Move_Operation_New_Component_New_Node,createReport,New-Component_fsfdjqujtl,New-Node_vbgyfsjqdi,507843241
UMLCloneNode,StoreServer,StoreServer_tubsuexilj,,347404751
Move_Operation_New_Component_New_Node,scanProduct,New-Component_avobpgkewo,New-Node_pbcaqleylj,589017286
UMLCloneNode,Printer,Printer_ndoyonzqpk,,376596327
Move_Component_New_Node,PrinterController,New-Node_fdlhezrczu,,409648591
UMLCloneNode,New-Node_pbcaqleylj,New-Node_pbcaqleylj_mvcgllexno,,322853767
UMLCloneNode,StoreServer,StoreServer_pqylqzxcbp,,383920820
UMLCloneNode,LightDisplay,LightDisplay_ojxhtpvrlq,,388254045
Move_Operation_Component,enterOrderID,Inventory,,329195698
UMLCloneNode,EnterpriseClient,EnterpriseClient_pbjgkjacmf,,402355025
UMLCloneNode,CashBox,CashBox_nbgnshghhc,,357796225
UMLCloneNode,CashDeskPC,CashDeskPC_wtgphubjad,,306039699
Move_Operation_Component,getTransactionContext,PrinterController,,240947499
UMLCloneNode,LightDisplay,LightDisplay_vvmwqrdrug,,411439108
UMLCloneNode,LightDisplay,LightDisplay_qrndwwmefi,,422052920
Move_Operation_Component,queryOrderById,GUIReporting,,182741229
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ozymmefoym,New-Node_cbtpavkyss,422005221
Move_Component_New_Node,PrinterController,New-Node_rbihskvsmt,,406746169
UMLCloneNode,CashBox,CashBox_nbgnshghhc,,451812170
UMLCloneNode,CashDeskPC,CashDeskPC_ticvfqhxtg,,438366248
Move_Operation_Component,getTransactionContext,PrinterController,,278913526
UMLCloneNode,LightDisplay,LightDisplay_vvmwqrdrug,,366220081
Move_Component_New_Node,Reporting,New-Node_hmthlcbxbo,,468107003
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,251728814
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_vprwfwboxz,New-Node_fggxuawtlx,531732404
UMLCloneNode,CashDeskPC,CashDeskPC_pnkaiulfyp,,394374552
Move_Component_New_Node,PrinterController,New-Node_eznnuznayn,,499069369
Move_Operation_Component,saleStartedEvent,CashDeskGUI,,307231173
Move_Operation_New_Component_New_Node,createReport,New-Component_fsfdjqujtl,New-Node_vbgyfsjqdi,621396589
UMLCloneNode,StoreServer,StoreServer_tubsuexilj,,379294746
UMLCloneNode,CashBox,CashBox_nbgnshghhc,,582004166
UMLCloneNode,CashDeskPC,CashDeskPC_wtgphubjad,,412967855
Move_Operation_Component,getTransactionContext,PrinterController,,281151403
UMLCloneNode,LightDisplay,LightDisplay_vvmwqrdrug,,418537349
UMLCloneNode,CashBox,CashBox_nbgnshghhc,,477766817
UMLCloneNode,CashDeskPC,CashDeskPC_wtgphubjad,,481518441
Move_Operation_Component,getTransactionContext,PrinterController,,312326547
UMLCloneNode,LightDisplay,LightDisplay_vvmwqrdrug,,444201249
Move_Operation_Component,queryStockItem,Reporting,,276613463
Move_Component_New_Node,AppStore,New-Node_cfovaaxazb,,466360749
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_egdzxmvsvq,New-Node_zblgshivqx,541807176
Move_Operation_New_Component_New_Node,scanProduct,New-Component_hantihambx,New-Node_cfgegzvysi,574353681
Move_Component_New_Node,Reporting,New-Node_hmthlcbxbo,,611271073
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,280533655
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_vprwfwboxz,New-Node_fggxuawtlx,601831143
UMLCloneNode,CashDeskPC,CashDeskPC_pnkaiulfyp,,410964298
UMLCloneNode,BarCodeScanner,BarCodeScanner_pfdqzieztt,,388930904
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ycvrkxxeqa,New-Node_voccydzpph,589849958
Move_Component_New_Node,Enterprise,New-Node_coddjqdcwz,,500040119
UMLCloneNode,Printer,Printer_kybijcnkrx,,388297817
Move_Component_New_Node,Reporting,New-Node_hmthlcbxbo,,528564274
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,308005526
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_vprwfwboxz,New-Node_fggxuawtlx,588236392
UMLCloneNode,CashDeskPC,CashDeskPC_pnkaiulfyp,,414562735
Move_Component_New_Node,New-Component_dtcfvnqdzi,New-Node_krwhpcwgzs,,227181366
UMLCloneNode,Printer,Printer_jrfrbgmzri,,395427406
UMLCloneNode,Printer,Printer_kzrgbpmyhi,,420533852
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_judzsfbuhb,New-Node_hynovfyksz,604911459
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_aunkgplwmt,New-Node_mqgupvqzrn,574754973
UMLCloneNode,LightDisplay,LightDisplay_ojxhtpvrlq,,364661168
Move_Operation_Component,enterOrderID,Inventory,,256148161
UMLCloneNode,EnterpriseClient,EnterpriseClient_pbjgkjacmf,,354343892
Move_Component_New_Node,CashDeskApplication,New-Node_camxxvilwp,,485873347
UMLCloneNode,LightDisplay,LightDisplay_ojxhtpvrlq,,416835096
Move_Operation_Component,enterOrderID,Inventory,,271697386
UMLCloneNode,EnterpriseClient,EnterpriseClient_pbjgkjacmf,,432399781
Move_Operation_Component,queryStockItem,Reporting,,226115608
Move_Component_New_Node,AppStore,New-Node_cfovaaxazb,,404460273
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_egdzxmvsvq,New-Node_zblgshivqx,603016436
Move_Operation_New_Component_New_Node,scanProduct,New-Component_hantihambx,New-Node_cfgegzvysi,588187651
Move_Operation_Component,queryStockItem,Reporting,,289112110
Move_Component_New_Node,AppStore,New-Node_cfovaaxazb,,476986753
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_egdzxmvsvq,New-Node_zblgshivqx,601551609
Move_Operation_New_Component_New_Node,scanProduct,New-Component_hantihambx,New-Node_cfgegzvysi,455183982
Move_Operation_New_Component_New_Node,scanProduct,New-Component_avobpgkewo,New-Node_pbcaqleylj,692519949
UMLCloneNode,Printer,Printer_ndoyonzqpk,,389510922
Move_Component_New_Node,PrinterController,New-Node_fdlhezrczu,,490282113
UMLCloneNode,New-Node_pbcaqleylj,New-Node_pbcaqleylj_mvcgllexno,,425665804
UMLCloneNode,BarCodeScanner,BarCodeScanner_pfdqzieztt,,410158327
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ycvrkxxeqa,New-Node_voccydzpph,562897050
Move_Component_New_Node,Enterprise,New-Node_coddjqdcwz,,482994779
UMLCloneNode,Printer,Printer_kybijcnkrx,,388914995
Move_Operation_New_Component_New_Node,scanProduct,New-Component_avobpgkewo,New-Node_pbcaqleylj,617797190
UMLCloneNode,Printer,Printer_ndoyonzqpk,,455500906
Move_Component_New_Node,PrinterController,New-Node_fdlhezrczu,,500275200
UMLCloneNode,New-Node_pbcaqleylj,New-Node_pbcaqleylj_mvcgllexno,,385608715
Move_Component_New_Node,New-Component_dtcfvnqdzi,New-Node_krwhpcwgzs,,296250173
UMLCloneNode,Printer,Printer_jrfrbgmzri,,386837549
UMLCloneNode,Printer,Printer_kzrgbpmyhi,,379218393
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_judzsfbuhb,New-Node_hynovfyksz,603756753
Move_Operation_Component,getTransaction,GUIStore,,271297676
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ycvrkxxeqa,New-Node_voccydzpph,684099992
Move_Component_New_Node,Enterprise,New-Node_coddjqdcwz,,577741514
UMLCloneNode,Printer,Printer_kybijcnkrx,,491940192
Move_Component_New_Node,AppStore,New-Node_znoshqssdm,,570856163
UMLCloneNode,New-Node_znoshqssdm,New-Node_znoshqssdm_lqmgnqzlba,,377176284
UMLCloneNode,BarCodeScanner,BarCodeScanner_rtmpylidou,,403747597
UMLCloneNode,New-Node_znoshqssdm,New-Node_znoshqssdm_prbfpxbjkq,,450133773
UMLCloneNode,CashBox,CashBox_nbgnshghhc,,477273261
UMLCloneNode,CashDeskPC,CashDeskPC_wtgphubjad,,374567322
Move_Operation_Component,getTransactionContext,PrinterController,,333551626
UMLCloneNode,LightDisplay,LightDisplay_vvmwqrdrug,,493291676
UMLCloneNode,StoreServer,StoreServer_pqylqzxcbp,,462742715
UMLCloneNode,LightDisplay,LightDisplay_ojxhtpvrlq,,488717830
Move_Operation_Component,enterOrderID,Inventory,,291576079
