operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_zuqrvdbshb,New-Node_wmcjmhbpcj,2210499931
UMLCloneNode,New-Node_wmcjmhbpcj,New-Node_wmcjmhbpcj_xhfdqnxuin,,535047418
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,456136790
Move_Operation_New_Component_New_Node,getTransaction,New-Component_bzuvzxcyiu,New-Node_iitmvxzbnb,865625418
Move_Operation_Component,getEnterpriseByID,CashDeskApplication,,514008201
UMLCloneNode,StoreServer,StoreServer_nxporpimyn,,566865209
UMLCloneNode,CashBox,CashBox_btgztsybmx,,479449110
UMLCloneNode,LightDisplay,LightDisplay_vbwxspmyij,,508637800
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_kexslfacfh,New-Node_ccseetrjmr,701630635
Move_Operation_Component,getTransaction,DataStore,,374268165
UMLCloneNode,EnterpriseClient,EnterpriseClient_ealipupoeb,,437644240
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ffowtkkmdq,New-Node_ybzcdjlhlw,590733470
Move_Operation_Component,createReport,Persistence,,313561066
UMLCloneNode,LightDisplay,LightDisplay_jxtzwnfmjg,,471168792
UMLCloneNode,CashBox,CashBox_lizdfyaien,,558283494
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_qphztcuuvg,New-Node_xrkwabucjb,618266356
Move_Operation_New_Component_New_Node,createReport,New-Component_dstjoujuil,New-Node_sukvvpszxl,691919433
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,338771806
Move_Component_New_Node,Persistence,New-Node_alrmvauahs,,458423679
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_jsidbbtckv,New-Node_bdocodlzub,629908920
Move_Component_New_Node,CashDeskApplication,New-Node_uwilwdhxfd,,425418242
UMLCloneNode,Printer,Printer_nnmakmvjcp,,371810617
UMLCloneNode,Printer,Printer_suvpejdirm,,426965253
UMLCloneNode,New-Node_uwilwdhxfd,New-Node_uwilwdhxfd_iqxggoxuqt,,368778962
UMLCloneNode,EnterpriseClient,EnterpriseClient_bheajrmrxt,,385281430
Move_Operation_Component,startSale,CashDeskApplication,,223495389
Move_Component_New_Node,PrinterController,New-Node_ruxzugrzzc,,415881256
UMLCloneNode,EnterpriseClient,EnterpriseClient_fmshgjuxgu,,318358324
UMLCloneNode,BarCodeScanner,BarCodeScanner_mwqtgwazbb,,341297744
Move_Operation_Component,saleStartedEvent,Inventory,,228392152
Move_Component_New_Node,GUIReporting,New-Node_vfzxkiqvqs,,486855881
UMLCloneNode,Printer,Printer_aotzszoftb,,408732088
UMLCloneNode,StoreServer,StoreServer_mvpxlauwwl,,343279650
Move_Operation_Component,getTransactionContext,AppStore,,192062320
UMLCloneNode,CashDeskPC,CashDeskPC_dldfpmfkmc,,358160007
