operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,Enterprise,New-Node_qevwletuab,,1905988251
Move_Operation_Component,getMeanTimeToDeliveryReport,Inventory,,1020612699
UMLCloneNode,New-Node_jatncnsoga,New-Node_jatncnsoga_kbljjjijus,,519891162
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_qivvuvvrwn,New-Node_xspsxmsgai,890682603
Move_Component_New_Node,GUIStore,New-Node_miryzhtytz,,890854215
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,380951383
UMLCloneNode,CashDeskPC,CashDeskPC_rdckbsxvrc,,721577163
UMLCloneNode,CashDeskPC,CashDeskPC_qrhrtvxcbw,,489603070
Move_Component_New_Node,ScannerController,New-Node_qfwmzfsvxe,,428347452
UMLCloneNode,CashDeskPC,CashDeskPC_rklhnxkxpk,,343993786
Move_Operation_Component,getTransaction,Reporting,,333371027
Move_Operation_New_Component_New_Node,getTransaction,New-Component_vqqekudxxr,New-Node_osuynqdhae,586872124
Move_Operation_Component,queryStockItem,GUIReporting,,209563291
Move_Component_New_Node,CashDeskGUI,New-Node_hehqvskuoj,,316411326
UMLCloneNode,BarCodeScanner,BarCodeScanner_hxihohqnji,,301971592
UMLCloneNode,Printer,Printer_lkssogxotl,,376126155
Move_Component_New_Node,Reporting,New-Node_tfxmxrunak,,419569784
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,,265191317
UMLCloneNode,EnterpriseServer,EnterpriseServer_hizfrocfzs,,355133293
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_qqdlffmyng,New-Node_txkimnizmm,507092954
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ygzmmxayjj,New-Node_xnpcmcioxo,487906959
Move_Component_New_Node,CashBoxController,New-Node_awqmgknmzo,,448817705
UMLCloneNode,EnterpriseServer,EnterpriseServer_bnsckltfpa,,423649683
Move_Operation_Component,stopSale,GUIStore,,277144018
Move_Operation_Component,getEnterpriseByID,GUIStore,,237225340
UMLCloneNode,StoreServer,StoreServer_mfmnmuvlyg,,350253212
Move_Operation_New_Component_New_Node,getTransaction,New-Component_gtoulpfaru,New-Node_jioiynpjgh,531669606
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ohglbkqooj,New-Node_dqobxqvtjb,549688273
Move_Operation_Component,printRunningTotal,Persistence,,193931591
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_qdfcwgmjma,New-Node_yftmcmyhvb,603327378
Move_Component_New_Node,DataStore,New-Node_azxsjxzuod,,440499779
UMLCloneNode,StoreServer,StoreServer_qyhhlkmdar,,351945414
Move_Component_New_Node,AppStore,New-Node_lomdrqthdh,,468039136
Move_Operation_Component,scanProduct,DataStore,,217141711
UMLCloneNode,StoreServer,StoreServer_wmisiunlns,,380077935
UMLCloneNode,Printer,Printer_immcgljgzl,,345801595
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_fqutdccxdz,New-Node_gpujlcfmdu,509283361
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_xjvjxykjub,New-Node_kmvfigchsf,600198912
Move_Component_New_Node,CashDeskApplication,New-Node_zmpgasgyfi,,376051946
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_byjxpdsckk,New-Node_modoitrdoe,541929104
Move_Operation_Component,getEnterpriseByID,CashDeskGUI,,255414205
Move_Component_New_Node,GUIReporting,New-Node_hcyjhzpkun,,397152851
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rqnrgbpuqi,New-Node_ffhuhsxkil,508808350
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_xvxqmnmeve,New-Node_tlthwzyhir,438347713
UMLCloneNode,CashDeskPC,CashDeskPC_ntnicwhtuy,,345626376
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ucishgckri,New-Node_btmozlsvcl,551859624
Move_Component_New_Node,Persistence,New-Node_tdbjppuusf,,393034679
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,250431471
Move_Component_New_Node,Enterprise,New-Node_zqjhydtmuq,,349733017
UMLCloneNode,New-Node_zqjhydtmuq,New-Node_zqjhydtmuq_vhiasmqqtr,,331363483
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xpkeqxovnu,New-Node_gjyfufcjsk,543289805
Move_Operation_Component,scanProduct,DataStore,,232268224
Move_Component_New_Node,Enterprise,New-Node_yczmahbwhe,,437526163
UMLCloneNode,EnterpriseClient,EnterpriseClient_xhgryrexvc,,413990643
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ukzllqfdkw,New-Node_srranfcmwa,620335119
UMLCloneNode,BarCodeScanner,BarCodeScanner_pyspzfsicl,,394286146
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_cixqofdgay,New-Node_svrnwzfxcm,582426178
Move_Component_New_Node,CashBoxController,New-Node_symbgkivrc,,398295423
Move_Operation_Component,createReport,AppStore,,234629292
Move_Operation_New_Component_New_Node,createReport,New-Component_sqjecljyyj,New-Node_oeqdbdymci,453953105
UMLCloneNode,StoreServer,StoreServer_tljscervvh,,399570054
Move_Operation_Component,startSale,CashDeskApplication,,248499268
Move_Component_New_Node,Inventory,New-Node_yzenbllbph,,402024145
UMLCloneNode,New-Node_ojgotfvppa,New-Node_ojgotfvppa_zbvjcxraew,,154947094
UMLCloneNode,CashBox,CashBox_qwiovezuzo,,304807669
Move_Component_New_Node,CashBoxController,New-Node_awqmgknmzo,,340625951
UMLCloneNode,EnterpriseServer,EnterpriseServer_bnsckltfpa,,340141883
Move_Operation_Component,stopSale,GUIStore,,300074184
Move_Component_New_Node,GUIStore,New-Node_miryzhtytz,,454899329
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,230832332
UMLCloneNode,CashDeskPC,CashDeskPC_rdckbsxvrc,,352643494
UMLCloneNode,CashDeskPC,CashDeskPC_qrhrtvxcbw,,292320605
Move_Operation_Component,queryStockItem,GUIReporting,,243178041
Move_Component_New_Node,CashDeskGUI,New-Node_hehqvskuoj,,468749458
UMLCloneNode,BarCodeScanner,BarCodeScanner_hxihohqnji,,360840163
UMLCloneNode,Printer,Printer_lkssogxotl,,333167144
Move_Component_New_Node,Enterprise,New-Node_zqjhydtmuq,,490181384
UMLCloneNode,New-Node_zqjhydtmuq,New-Node_zqjhydtmuq_vhiasmqqtr,,371381839
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xpkeqxovnu,New-Node_gjyfufcjsk,516584451
Move_Operation_Component,scanProduct,DataStore,,251419854
UMLCloneNode,BarCodeScanner,BarCodeScanner_oqjxkjjpad,,422210395
Move_Operation_Component,getMeanTimeToDeliveryReport,Inventory,,265504944
UMLCloneNode,New-Node_jatncnsoga,New-Node_jatncnsoga_kbljjjijus,,211444719
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_qivvuvvrwn,New-Node_xspsxmsgai,609629114
Move_Component_New_Node,GUIStore,New-Node_miryzhtytz,,471004707
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,211698064
UMLCloneNode,CashDeskPC,CashDeskPC_rdckbsxvrc,,406684033
UMLCloneNode,CashDeskPC,CashDeskPC_qrhrtvxcbw,,440850316
UMLCloneNode,CashDeskPC,CashDeskPC_wxuqozqjqq,,424912311
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ucishgckri,New-Node_btmozlsvcl,625626420
Move_Component_New_Node,Persistence,New-Node_tdbjppuusf,,420679394
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,234819849
Move_Component_New_Node,Enterprise,New-Node_yczmahbwhe,,525025248
UMLCloneNode,EnterpriseClient,EnterpriseClient_xhgryrexvc,,422310583
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ukzllqfdkw,New-Node_srranfcmwa,602259406
UMLCloneNode,BarCodeScanner,BarCodeScanner_pyspzfsicl,,377276723
Move_Operation_Component,printRunningTotal,Persistence,,301514394
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_qdfcwgmjma,New-Node_yftmcmyhvb,561183407
Move_Component_New_Node,DataStore,New-Node_azxsjxzuod,,406590337
UMLCloneNode,StoreServer,StoreServer_qyhhlkmdar,,355228060
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_fqutdccxdz,New-Node_gpujlcfmdu,603477019
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_xjvjxykjub,New-Node_kmvfigchsf,554810166
Move_Component_New_Node,CashDeskApplication,New-Node_zmpgasgyfi,,436098927
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_byjxpdsckk,New-Node_modoitrdoe,521809187
Move_Operation_Component,queryStockItem,GUIReporting,,306499962
Move_Component_New_Node,CashDeskGUI,New-Node_hehqvskuoj,,482499840
UMLCloneNode,BarCodeScanner,BarCodeScanner_hxihohqnji,,408855193
UMLCloneNode,Printer,Printer_lkssogxotl,,373514809
Move_Operation_Component,getEnterpriseByID,CashDeskGUI,,266067310
Move_Component_New_Node,GUIReporting,New-Node_hcyjhzpkun,,448580360
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rqnrgbpuqi,New-Node_ffhuhsxkil,589993356
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_xvxqmnmeve,New-Node_tlthwzyhir,584851234
UMLCloneNode,CashDeskPC,CashDeskPC_ntnicwhtuy,,343744548
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ucishgckri,New-Node_btmozlsvcl,526535460
Move_Component_New_Node,Persistence,New-Node_tdbjppuusf,,413375168
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,260688503
Move_Component_New_Node,Enterprise,New-Node_zqjhydtmuq,,429568211
UMLCloneNode,New-Node_zqjhydtmuq,New-Node_zqjhydtmuq_vhiasmqqtr,,372388336
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xpkeqxovnu,New-Node_gjyfufcjsk,434854323
Move_Operation_Component,scanProduct,DataStore,,205903359
Move_Operation_Component,queryStockItem,GUIReporting,,292809782
Move_Component_New_Node,CashDeskGUI,New-Node_hehqvskuoj,,401224305
UMLCloneNode,BarCodeScanner,BarCodeScanner_hxihohqnji,,322062593
UMLCloneNode,Printer,Printer_lkssogxotl,,388040245
Move_Operation_Component,getEnterpriseByID,CashDeskGUI,,272289356
Move_Component_New_Node,GUIReporting,New-Node_hcyjhzpkun,,438888578
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rqnrgbpuqi,New-Node_ffhuhsxkil,552805227
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_xvxqmnmeve,New-Node_tlthwzyhir,621955888
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_narstvfmdj,New-Node_ghbulfpdhh,467456424
UMLCloneNode,StoreServer,StoreServer_mfmnmuvlyg,,396828863
Move_Operation_New_Component_New_Node,getTransaction,New-Component_gtoulpfaru,New-Node_jioiynpjgh,506066901
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ohglbkqooj,New-Node_dqobxqvtjb,557070555
UMLCloneNode,EnterpriseServer_idczlhykfw,EnterpriseServer_idczlhykfw_xgdnijdkew,,211222423
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ucishgckri,New-Node_btmozlsvcl,490679689
Move_Component_New_Node,Persistence,New-Node_tdbjppuusf,,429193659
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,271220262
UMLCloneNode,CashDeskPC,CashDeskPC_wxuqozqjqq,,312727820
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ucishgckri,New-Node_btmozlsvcl,507468679
Move_Component_New_Node,Persistence,New-Node_tdbjppuusf,,446875253
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,253291795
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ygzmmxayjj,New-Node_xnpcmcioxo,563946498
Move_Component_New_Node,CashBoxController,New-Node_awqmgknmzo,,576546042
UMLCloneNode,EnterpriseServer,EnterpriseServer_bnsckltfpa,,423614769
Move_Operation_Component,stopSale,GUIStore,,283462687
Move_Component_New_Node,Enterprise,New-Node_yczmahbwhe,,457668861
UMLCloneNode,EnterpriseClient,EnterpriseClient_xhgryrexvc,,429169293
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ukzllqfdkw,New-Node_srranfcmwa,569647226
UMLCloneNode,BarCodeScanner,BarCodeScanner_pyspzfsicl,,393570715
UMLCloneNode,CashDeskPC,CashDeskPC_wxuqozqjqq,,415662848
