operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,CashDeskPC,CashDeskPC_fsyhbpyxrz,,1913290279
Move_Component_New_Node,DataStore,New-Node_jlghtqjedi,,1088955227
UMLCloneNode,LightDisplay,LightDisplay_xarrkafcdx,,720690379
Move_Operation_Component,createReport,Enterprise,,483019846
Move_Operation_Component,stopSale,Reporting,,432282274
Move_Component_New_Node,CashDeskGUI,New-Node_ucoacmnvcy,,603143564
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_fqgfmhzwbd,New-Node_inxbdkavyz,684011663
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_hdkrdpyxtl,New-Node_llnjnwrrud,658734007
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_wjkaduvbpg,New-Node_ayrwrqmtmj,649745331
Move_Component_New_Node,AppStore,New-Node_xnveqyfgmp,,501325146
UMLCloneNode,EnterpriseClient,EnterpriseClient_xofnguladx,,389412317
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_syjogxgqzl,New-Node_zoaofyirqn,553102759
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_yveufviyid,New-Node_twsjevtrmf,581361806
UMLCloneNode,EnterpriseClient,EnterpriseClient_ooojaswonc,,403572913
Move_Operation_Component,getTransactionContext,PrinterController,,251039455
UMLCloneNode,CashDeskPC,CashDeskPC_dwjfplmovc,,366198883
UMLCloneNode,EnterpriseClient,EnterpriseClient_fpbrluvcpn,,310158816
Move_Component_New_Node,Inventory,New-Node_qdvdcvwhgu,,365948774
UMLCloneNode,BarCodeScanner,BarCodeScanner_pdvqikqedv,,421111846
Move_Operation_Component,saleStartedEvent,Inventory,,265343821
UMLCloneNode,CashBox,CashBox_lshulyjmrn,,346987273
Move_Operation_New_Component_New_Node,getTransaction,New-Component_jfjuxbfysn,New-Node_nqkmdfpezq,495471277
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_jylxprdctv,New-Node_itbazvxfzj,513799811
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_repfgwhsgs,New-Node_cuzlrrxkel,600889287
Move_Operation_New_Component_New_Node,createReport,New-Component_aukwoytbgr,New-Node_ewawdkbwlf,595159361
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_phvbaqaemv,New-Node_jkkhwdllki,556108856
Move_Component_New_Node,New-Component_aukwoytbgr,New-Node_nstmmhzris,,371493883
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_qpnzfoldqa,New-Node_gteodazdgm,528867108
