operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,EnterpriseClient,EnterpriseClient_veoylztyza,,2083082181
UMLCloneNode,EnterpriseClient_veoylztyza,EnterpriseClient_veoylztyza_ylwurdholc,,1151110429
UMLCloneNode,StoreServer,StoreServer_wyszdfgvsk,,767694194
Move_Operation_Component,getMeanTimeToDelivery,CashDeskApplication,,688104660
UMLCloneNode,BarCodeScanner,BarCodeScanner_vxsknpjdmg,,723898715
Move_Component_New_Node,CashDeskApplication,New-Node_nudpfvbtys,,937911761
UMLCloneNode,CashDeskPC,CashDeskPC_ykchwwewed,,636799771
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_uaahjpjgkh,New-Node_dkvwfisutl,694041512
Move_Operation_Component,rollInReceivedOrder,Enterprise,,279843370
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_dowgyhvbxs,New-Node_sppocmvxse,596395571
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_mwniptnnii,New-Node_vodpigaole,711272771
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_bvncdjczgn,New-Node_nwngtdvxfe,736884034
Move_Operation_Component,scanProduct,PrinterController,,270377131
UMLCloneNode,LightDisplay,LightDisplay_wipluxrsjl,,430213161
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_qccttlgzii,New-Node_bopzndxenc,572676977
UMLCloneNode,Printer,Printer_pdfktaggdt,,357491394
UMLCloneNode,LightDisplay,LightDisplay_mmwlbrejdx,,366821478
Move_Operation_Component,startSale,ScannerController,,220896191
Move_Component_New_Node,Persistence,New-Node_hvwxarnvmz,,406080841
UMLCloneNode,EnterpriseServer,EnterpriseServer_ybopqjxrsr,,323205717
Move_Operation_Component,queryOrderById,GUIStore,,271993361
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_aapyzcpofx,New-Node_gvothrtjry,620791846
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_djjogbztzy,New-Node_rtvpdhdmrn,511044934
Move_Component_New_Node,Persistence,New-Node_rotfbumrdw,,432635403
Move_Component_New_Node,Reporting,New-Node_yoxfldqpuk,,411307622
UMLCloneNode,CashBox,CashBox_plplyknzdv,,346599811
Move_Operation_Component,rollInReceivedOrder,PrinterController,,255515214
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ixfaacmftz,New-Node_rikiunrphx,500861841
Move_Operation_Component,printRunningTotal,CashBoxController,,291975899
Move_Component_New_Node,CashBoxController,New-Node_lhacgjbspi,,440768582
UMLCloneNode,EnterpriseClient,EnterpriseClient_shqvmafuqo,,359014560
UMLCloneNode,LightDisplay,LightDisplay_cubklsyawq,,379037393
Move_Component_New_Node,GUIReporting,New-Node_klruvzluvt,,334249474
Move_Operation_Component,queryStockItem,Persistence,,208805170
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_zloddrvkje,New-Node_xwjlwgeqjd,620886392
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_lgdwufdczp,New-Node_ccmlgqzuah,514845420
UMLCloneNode,CashBox,CashBox_pdqatnajdo,,350682397
Move_Operation_Component,queryOrderById,AppStore,,216815881
Move_Component_New_Node,PrinterController,New-Node_rckfnegibd,,378921717
UMLCloneNode,New-Node_rckfnegibd,New-Node_rckfnegibd_ztrdmlbtra,,346983381
Move_Component_New_Node,GUIReporting,New-Node_kilvwvfvqd,,481483736
Move_Operation_New_Component_New_Node,createReport,New-Component_rcpbbzfrem,New-Node_iqgugzggiw,446314011
UMLCloneNode,EnterpriseClient,EnterpriseClient_uyzqplzyhp,,356872013
UMLCloneNode,New-Node_iqgugzggiw,New-Node_iqgugzggiw_askorortao,,337038573
Move_Operation_New_Component_New_Node,getTransaction,New-Component_yzuzzoocmp,New-Node_hufpjazfoj,602728827
UMLCloneNode,LightDisplay,LightDisplay_kkfvqucqcq,,352082773
Move_Component_New_Node,CashDeskApplication,New-Node_pmsvqtdftm,,471692677
Move_Operation_Component,getTransactionContext,Inventory,,235275173
Move_Operation_New_Component_New_Node,getTransaction,New-Component_tevetiqitl,New-Node_dlequxwxvl,490242528
Move_Component_New_Node,Persistence,New-Node_vfyhdgequc,,398759614
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_lvqmjozskd,New-Node_meradtpeml,541790273
Move_Operation_Component,getEnterpriseByID,AppStore,,240898527
UMLCloneNode,Printer,Printer_cquwlklakw,,381286972
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wvmxvmwqxr,New-Node_alcfznybzt,406250088
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_zirsdgwanz,New-Node_jpmzpfptjt,502621079
Move_Component_New_Node,Persistence,New-Node_ebaqojslja,,444839526
Move_Operation_Component,stopSale,Inventory,,267017010
Move_Component_New_Node,DataStore,New-Node_wzyialvyom,,440324240
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_xmzgxnathv,New-Node_nabfxbklqr,580695693
Move_Operation_New_Component_New_Node,stopSale,New-Component_llzrncjanj,New-Node_vpoqdtvgac,546584112
Move_Operation_Component,queryOrderById,PrinterController,,184388799
UMLCloneNode,Printer,Printer_dqivizuaqt,,366252542
Move_Operation_New_Component_New_Node,stopSale,New-Component_rgyaauhwuy,New-Node_huxmuuhmvx,603905512
Move_Operation_New_Component_New_Node,stopSale,New-Component_dpbeuswyux,New-Node_buriyflrjj,557586773
Move_Operation_Component,queryStockItem,Enterprise,,255034031
Move_Component_New_Node,CashDeskApplication,New-Node_nudpfvbtys,,478225807
UMLCloneNode,CashDeskPC,CashDeskPC_ykchwwewed,,406555923
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_uaahjpjgkh,New-Node_dkvwfisutl,632883337
UMLCloneNode,BarCodeScanner,BarCodeScanner_vxsknpjdmg,,314832066
Move_Component_New_Node,CashDeskApplication,New-Node_nudpfvbtys,,485387867
UMLCloneNode,CashDeskPC,CashDeskPC_ykchwwewed,,418899988
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_uaahjpjgkh,New-Node_dkvwfisutl,571235144
Move_Operation_Component,getMeanTimeToDeliveryReport,PrinterController,,331269567
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_aapyzcpofx,New-Node_gvothrtjry,594945933
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_djjogbztzy,New-Node_rtvpdhdmrn,584366907
Move_Component_New_Node,Persistence,New-Node_rotfbumrdw,,403805385
Move_Operation_Component,getEnterpriseByID,GUIReporting,,296788503
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_aapyzcpofx,New-Node_gvothrtjry,561044616
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_djjogbztzy,New-Node_rtvpdhdmrn,431589251
Move_Component_New_Node,Persistence,New-Node_rotfbumrdw,,434004249
Move_Operation_New_Component_New_Node,stopSale,New-Component_dquwnnmtqp,New-Node_lcqoucixii,636675948
UMLCloneNode,Printer,Printer_dqivizuaqt,,430562435
Move_Operation_New_Component_New_Node,stopSale,New-Component_rgyaauhwuy,New-Node_huxmuuhmvx,536081779
Move_Operation_New_Component_New_Node,stopSale,New-Component_dpbeuswyux,New-Node_buriyflrjj,475893834
Move_Operation_Component,queryOrderById,GUIStore,,281327824
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_aapyzcpofx,New-Node_gvothrtjry,626892665
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_djjogbztzy,New-Node_rtvpdhdmrn,550283960
Move_Component_New_Node,Persistence,New-Node_rotfbumrdw,,447345665
UMLCloneNode,BarCodeScanner,BarCodeScanner_vxsknpjdmg,,344397673
Move_Component_New_Node,CashDeskApplication,New-Node_nudpfvbtys,,421180684
UMLCloneNode,CashDeskPC,CashDeskPC_ykchwwewed,,407730966
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_uaahjpjgkh,New-Node_dkvwfisutl,529512542
Move_Operation_Component,printRunningTotal,CashBoxController,,292958782
Move_Component_New_Node,CashBoxController,New-Node_lhacgjbspi,,470797498
UMLCloneNode,EnterpriseClient,EnterpriseClient_shqvmafuqo,,394806562
UMLCloneNode,LightDisplay,LightDisplay_cubklsyawq,,413258409
Move_Operation_Component,queryOrderById,PrinterController,,290204057
UMLCloneNode,Printer,Printer_dqivizuaqt,,399002088
