operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,ScannerController,New-Node_dsjdssdgaz,,1409022896
UMLCloneNode,Printer,Printer_cynqauyieg,,621469422
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_jjgprjegaj,New-Node_zzxqnknzcd,1038009594
Move_Operation_New_Component_New_Node,stopSale,New-Component_pyxpzumqlw,New-Node_ckskrfmuch,729238801
Move_Component_New_Node,ScannerController,New-Node_ykpxaerelt,,746638933
Move_Operation_Component,saleStartedEvent,DataStore,,500376096
UMLCloneNode,New-Node_cxjwvshxfp,New-Node_cxjwvshxfp_zmohiilnve,,398070734
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_obwschdxhe,New-Node_pkrnhdfxeg,864111639
Move_Component_New_Node,CashDeskGUI,New-Node_jlucnhrxaf,,486670102
UMLCloneNode,CashDeskPC,CashDeskPC_bprgtevvyi,,446440537
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_flldqasidq,New-Node_uhvbjpwoem,729738267
UMLCloneNode,CashBox,CashBox_lucaflpbbi,,433748915
UMLCloneNode,Printer,Printer_hzagodrntp,,530661844
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_cahlueybul,New-Node_lhnokyimbd,717667741
UMLCloneNode,BarCodeScanner,BarCodeScanner_rrygdemuxo,,615580047
UMLCloneNode,BarCodeScanner_rrygdemuxo,BarCodeScanner_rrygdemuxo_pjliqzoene,,531945682
UMLCloneNode,Printer,Printer_vhscuwlwrw,,465760078
UMLCloneNode,CashBox,CashBox_vyhmuamnou,,449965547
Move_Operation_Component,getEnterpriseByID,PrinterController,,503366374
UMLCloneNode,StoreServer,StoreServer_mqqochovjj,,464197978
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_xnkifknqvu,New-Node_gysdeqjebo,688607181
UMLCloneNode,CashBox,CashBox_yfpwgvyfov,,422839605
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_sguphnnpqu,New-Node_gwijezwtlh,563327815
Move_Component_New_Node,GUIStore,New-Node_bkskinkhgs,,461987022
Move_Operation_Component,createReport,PrinterController,,263316369
UMLCloneNode,Printer,Printer_xoijxyhrxe,,391715145
UMLCloneNode,Printer,Printer_zmijnmlaqc,,412629258
